RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,1,NaN
0.75203,1,2,0.5,1,1,1
0.56628,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.50979,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.43788,1,2,0.5,1,2,2
0.50514,1,2,0.5,1,1,1
0.35557,1,2,0.5,1,2,2
0.49601,1,2,0.5,1,1,1
0.50554,1,2,0.5,0,2,1
0.57166,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
1.0095,1,2,0.5,0,2,1
0.47907,1,2,0.5,1,2,2
0.42142,1,2,0.5,0,2,1
0.59289,1,2,0.5,1,1,1
0.44732,1,2,0.5,0,1,2
0.34899,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.0017253,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.88194,1,3,0.5,0,1,2
0.3208,1,3,0.5,0,1,2
0.39179,1,3,0.5,0,2,1
0.87035,1,3,0.5,0,2,1
0.46366,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
1.3525,1,3,0.5,0,1,2
0.0014072,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.43845,1,3,0.5,1,2,2
0.0014086,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.0013914,0,3,0.5,0,2,1
0.0013827,0,3,0.5,1,1,1
0.0013918,0,3,0.5,1,1,1
0.61217,1,3,0.5,1,1,1
0.43604,1,3,0.5,1,2,2
0.45133,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.53937,1,3,0.5,0,2,1
0.52923,1,1,0.5,0,1,2
0.0013729,0,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.001375,1,1,0.5,0,1,2
0.0013935,0,1,0.5,1,1,1
0.0014191,1,1,0.5,1,2,2
0.0014061,0,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.001361,1,1,0.5,1,2,2
0.67941,1,1,0.5,0,2,1
0.64544,1,1,0.5,1,2,2
0.46128,1,1,0.5,1,1,1
-Inf,-1,1,0.5,1,2,2
0.51435,1,1,0.5,0,2,1
0.37872,0,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.49687,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.50597,1,1,0.5,0,1,2
0.0014327,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
0.50158,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.48777,1,1,0.5,0,2,1
0.68371,1,1,0.5,1,1,1
0.73977,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.45918,1,1,0.5,0,1,2
0.39941,1,1,0.5,0,1,2
0.40117,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.41949,1,1,0.5,0,1,2
0.46793,1,1,0.5,1,2,2
0.49098,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.49357,1,1,0.5,1,2,2
0.44144,1,1,0.5,0,2,1
0.53498,1,1,0.5,0,1,2
0.41674,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.45923,1,1,0.5,1,2,2
0.55435,1,1,0.5,1,1,1
0.51267,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,1,NaN
0.4628,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.44821,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.9363,1,2,0.5,0,2,1
0.37439,0,2,0.5,0,2,1
0.42986,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
