RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.69327,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.47157,1,1,0.5,0,1,2
0.44342,1,1,0.5,1,2,2
0.41973,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.42753,1,1,0.5,0,2,1
0.40797,1,1,0.5,0,2,1
0.44187,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.47526,1,1,0.5,0,2,1
0.4133,1,1,0.5,1,1,1
0.41893,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.42033,1,1,0.5,1,1,1
0.43311,1,1,0.5,0,1,2
0.39904,1,1,0.5,0,1,2
0.40111,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.47506,1,1,0.5,1,2,2
0.39508,1,1,0.5,1,1,1
0.39275,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,1,NaN
0.40678,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.36859,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.37716,1,2,0.5,0,2,1
0.4157,1,2,0.5,0,1,2
0.36658,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,1,NaN
0.38907,1,2,0.5,1,1,1
0.41425,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.36835,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.36842,1,2,0.5,1,2,2
0.36882,1,2,0.5,1,2,2
0.37276,1,2,0.5,0,2,1
0.38829,1,2,0.5,1,1,1
0.39639,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.40222,1,2,0.5,0,2,1
0.38859,1,2,0.5,0,1,2
0.40405,1,3,0.5,1,2,2
0.42036,1,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.42655,1,3,0.5,0,1,2
0.40581,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.46604,1,3,0.5,0,1,2
0.43611,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
0.42826,1,3,0.5,0,2,1
0.37749,1,3,0.5,0,1,2
0.34391,1,3,0.5,0,2,1
0.37184,1,3,0.5,0,2,1
0.4028,1,3,0.5,1,2,2
0.36699,1,3,0.5,1,1,1
0.34599,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.39365,1,3,0.5,0,1,2
0.40568,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.40599,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.64807,1,2,0.5,1,1,1
0.57411,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,2,NaN
0.46982,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.42173,1,2,0.5,1,2,2
0.41756,1,2,0.5,1,1,1
0.51592,1,2,0.5,1,1,1
0.4718,1,2,0.5,1,2,2
0.48951,1,2,0.5,0,1,2
0.54753,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.35316,1,2,0.5,0,2,1
0.40157,1,2,0.5,1,2,2
0.43723,1,2,0.5,0,2,1
0.42527,1,2,0.5,1,1,1
0.42305,1,2,0.5,0,1,2
0.41315,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.4548,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.66703,1,3,0.5,0,1,2
0.53749,1,3,0.5,0,1,2
0.4488,1,3,0.5,0,2,1
0.39921,1,3,0.5,0,1,2
0.58289,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.39313,1,3,0.5,0,2,1
0.43677,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.46264,1,3,0.5,1,2,2
0.49643,1,3,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
0.45903,1,3,0.5,0,1,2
0.423,1,3,0.5,1,1,1
0.40709,1,3,0.5,1,1,1
0.40479,1,3,0.5,1,2,2
0.41995,1,3,0.5,1,2,2
0.3786,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.44494,1,3,0.5,0,2,1
0.49827,1,1,0.5,0,1,2
0.44408,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.54007,1,1,0.5,0,1,2
0.4322,1,1,0.5,1,1,1
0.35614,1,1,0.5,1,2,2
0.3865,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.57214,1,1,0.5,1,1,1
0.45597,1,1,0.5,0,1,2
0.37396,1,1,0.5,1,1,1
0.38167,1,1,0.5,1,2,2
0.37159,1,1,0.5,1,2,2
0.38046,1,1,0.5,0,2,1
0.38823,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.34599,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.38625,1,1,0.5,0,1,2
0.35827,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
