RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,1,NaN
0.50163,1,2,0.5,1,1,1
0.49407,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.38974,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
0.55721,1,2,0.5,1,2,2
0.56115,1,2,0.5,1,1,1
0.4994,1,2,0.5,1,2,2
0.44743,1,2,0.5,1,2,2
0.49722,1,2,0.5,0,2,1
0.49228,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.51332,1,2,0.5,0,1,2
0.51298,1,2,0.5,1,2,2
0.46182,1,2,0.5,0,2,1
0.41316,1,2,0.5,1,1,1
0.49952,1,2,0.5,0,1,2
0.50951,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.47807,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.46868,1,3,0.5,0,1,2
0.48107,1,3,0.5,0,1,2
0.52122,1,3,0.5,0,1,2
0.39139,1,3,0.5,0,2,1
0.50661,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.44079,1,3,0.5,0,2,1
0.49314,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.58568,1,3,0.5,1,1,1
0.45716,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.54695,1,3,0.5,0,2,1
0.38268,1,3,0.5,1,2,2
0.45462,1,3,0.5,1,2,2
0.48489,1,3,0.5,1,2,2
0.4764,1,3,0.5,1,2,2
0.41873,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.48388,1,3,0.5,0,2,1
0.46616,1,1,0.5,0,1,2
0.3886,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.51625,1,1,0.5,0,2,1
0.46454,1,1,0.5,1,2,2
0.47494,1,1,0.5,1,1,1
