RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,1,NaN
0.51146,1,2,0.5,1,2,2
0.62937,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.78147,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.67733,1,2,0.5,1,1,1
0.55334,1,2,0.5,1,2,2
0.62738,1,2,0.5,1,2,2
0.56728,0,2,0.5,1,1,1
0.67327,1,2,0.5,0,2,1
0.48441,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.49705,1,2,0.5,0,1,2
0.64009,1,2,0.5,1,2,2
0.55705,1,2,0.5,0,1,2
0.753,1,2,0.5,1,1,1
0.83893,1,2,0.5,0,2,1
0.5168,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.51889,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.57868,1,3,0.5,0,1,2
0.44865,1,3,0.5,0,1,2
0.42471,1,3,0.5,0,2,1
0.43057,1,3,0.5,0,1,2
0.49452,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.51259,1,3,0.5,0,2,1
0.48453,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.49429,1,3,0.5,1,2,2
0.51241,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.53846,1,3,0.5,0,2,1
0.47839,1,3,0.5,1,1,1
0.5183,1,3,0.5,1,1,1
0.5403,1,3,0.5,1,2,2
0.52435,1,3,0.5,1,2,2
0.45821,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.59616,1,3,0.5,0,2,1
0.65812,1,1,0.5,0,2,1
0.49993,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.54789,1,1,0.5,0,2,1
0.63993,1,1,0.5,1,1,1
0.64389,1,1,0.5,1,2,2
0.47384,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.52373,1,1,0.5,1,1,1
0.58361,1,1,0.5,0,1,2
0.47772,1,1,0.5,1,2,2
0.78158,1,1,0.5,1,1,1
0.56954,1,1,0.5,1,2,2
0.54741,1,1,0.5,0,2,1
0.49948,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.58528,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.5373,1,1,0.5,0,2,1
0.48527,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
0.54969,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.57566,1,1,0.5,0,1,2
0.59546,1,1,0.5,1,1,1
