RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,2,NaN
0.63174,1,2,0.5,1,2,2
0.6937,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.62162,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.75745,1,2,0.5,1,2,2
0.84939,1,2,0.5,1,2,2
0.64342,1,2,0.5,1,2,2
0.82252,1,2,0.5,1,1,1
0.7453,1,2,0.5,0,2,1
0.66729,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.75353,1,2,0.5,0,2,1
0.75324,1,2,0.5,1,1,1
0.70311,1,2,0.5,0,1,2
0.55313,1,2,0.5,1,1,1
0.62317,1,2,0.5,0,1,2
0.71709,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.83909,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.79483,1,3,0.5,0,2,1
0.85694,1,3,0.5,0,1,2
0.70492,1,3,0.5,0,1,2
0.61204,1,3,0.5,0,2,1
0.67888,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.63275,1,3,0.5,0,1,2
0.74863,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.65457,1,3,0.5,1,1,1
0.6326,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.6746,1,3,0.5,0,2,1
0.81449,1,3,0.5,1,2,2
0.57449,1,3,0.5,1,1,1
0.74038,1,3,0.5,1,1,1
0.7325,1,3,0.5,1,1,1
0.65037,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.73227,0,3,0.5,0,2,1
1.0742,1,1,0.5,0,2,1
