RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,1,NaN
0.59177,1,2,0.5,1,1,1
0.38939,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.39705,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.39722,1,2,0.5,1,2,2
0.49728,1,2,0.5,1,1,1
0.39552,1,2,0.5,1,2,2
0.52829,1,2,0.5,1,1,1
0.53721,1,2,0.5,0,2,1
0.50905,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.46495,1,2,0.5,0,2,1
0.38486,1,2,0.5,1,2,2
0.49342,1,2,0.5,0,2,1
0.63222,1,2,0.5,1,1,1
0.47679,1,2,0.5,0,1,2
0.71747,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.63091,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.81883,1,3,0.5,0,1,2
0.49693,1,3,0.5,0,1,2
0.60068,1,3,0.5,0,2,1
0.62281,1,3,0.5,0,2,1
0.61499,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
1.4883,1,3,0.5,0,1,2
-Inf,-1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.6227,1,3,0.5,1,2,2
0.50458,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.50632,1,3,0.5,0,2,1
0.51864,1,3,0.5,1,1,1
1.3106,1,3,0.5,1,1,1
0.57221,1,3,0.5,1,1,1
0.51617,1,3,0.5,1,2,2
0.57872,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.662,1,3,0.5,0,2,1
1.2416,1,1,0.5,0,1,2
0.61217,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.42003,1,1,0.5,0,1,2
0.69547,1,1,0.5,1,1,1
0.38832,1,1,0.5,1,2,2
0.51415,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.53163,1,1,0.5,1,2,2
0.84779,1,1,0.5,0,2,1
0.41387,1,1,0.5,1,2,2
0.51733,1,1,0.5,1,1,1
0.489,1,1,0.5,1,2,2
0.48262,1,1,0.5,0,2,1
0.55485,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.46556,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.57766,1,1,0.5,0,1,2
0.58157,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
0.66948,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.59215,1,1,0.5,0,2,1
0.52353,1,1,0.5,1,1,1
0.51556,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.65195,1,1,0.5,0,1,2
0.44738,1,1,0.5,0,1,2
0.51361,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.87562,1,1,0.5,0,1,2
0.86155,1,1,0.5,1,2,2
0.61914,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
1.1009,1,1,0.5,1,2,2
0.45768,1,1,0.5,0,2,1
0.52732,1,1,0.5,0,1,2
0.4973,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.63495,1,1,0.5,1,2,2
0.40302,1,1,0.5,1,1,1
0.49689,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,1,NaN
0.551,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.57666,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.60832,1,2,0.5,0,2,1
0.55871,1,2,0.5,0,2,1
0.51876,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.52466,1,2,0.5,1,1,1
0.51037,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.56885,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.58798,1,2,0.5,1,2,2
0.44848,1,2,0.5,1,2,2
0.43658,1,2,0.5,0,2,1
0.44483,1,2,0.5,1,1,1
0.4286,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.57151,1,2,0.5,0,1,2
0.58796,1,2,0.5,0,1,2
0.66006,1,3,0.5,1,1,1
0.82007,1,3,0.5,0,2,1
