RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.6292,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.60753,1,1,0.5,0,1,2
0.54772,1,1,0.5,1,1,1
0.50718,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.58777,1,1,0.5,0,2,1
0.59899,1,1,0.5,0,2,1
0.79352,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.60294,1,1,0.5,0,2,1
0.53345,1,1,0.5,1,2,2
0.52293,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.50123,1,1,0.5,1,2,2
0.57751,1,1,0.5,0,2,1
0.72744,1,1,0.5,0,1,2
0.69702,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.50678,1,1,0.5,1,1,1
0.53889,1,1,0.5,1,1,1
0.49677,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,2,NaN
0.57517,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.6167,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
0.48071,1,2,0.5,0,1,2
0.59039,1,2,0.5,0,2,1
0.47856,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.44465,1,2,0.5,1,2,2
0.46293,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.44075,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,2,NaN
0.45639,1,2,0.5,1,1,1
0.53626,1,2,0.5,1,1,1
0.76477,1,2,0.5,0,2,1
0.69232,1,2,0.5,1,2,2
0.56444,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.70233,1,2,0.5,0,1,2
0.61217,1,2,0.5,0,1,2
0.55567,1,3,0.5,1,1,1
0.53198,1,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.59413,1,3,0.5,0,2,1
0.47805,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.49795,1,3,0.5,0,1,2
0.52418,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,1,NaN
1.1316,1,3,0.5,0,2,1
0.68211,1,3,0.5,0,2,1
0.55191,1,3,0.5,0,1,2
1.2115,1,3,0.5,0,1,2
0.59699,1,3,0.5,1,2,2
0.55134,1,3,0.5,1,2,2
0.48989,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.7213,1,3,0.5,0,1,2
0.54975,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.48521,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.51155,1,2,0.5,1,2,2
0.67758,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.51736,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
0.46934,1,2,0.5,1,2,2
0.51375,1,2,0.5,1,1,1
0.51569,1,2,0.5,1,1,1
0.46366,1,2,0.5,1,2,2
0.58495,1,2,0.5,0,2,1
0.49303,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.56967,1,2,0.5,0,1,2
0.47344,1,2,0.5,1,2,2
0.54172,1,2,0.5,0,1,2
0.46451,1,2,0.5,1,1,1
0.61502,1,2,0.5,0,2,1
0.56554,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.57509,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.74663,1,3,0.5,0,1,2
0.66475,1,3,0.5,0,2,1
0.59318,1,3,0.5,0,1,2
0.56719,1,3,0.5,0,2,1
0.51082,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.85651,1,3,0.5,0,1,2
0.51595,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.68665,1,3,0.5,1,2,2
0.66495,1,3,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
0.54654,1,3,0.5,0,2,1
0.63839,1,3,0.5,1,1,1
0.48692,1,3,0.5,1,1,1
0.56461,1,3,0.5,1,1,1
0.44473,1,3,0.5,1,2,2
0.47416,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.55656,1,3,0.5,0,1,2
0.61767,1,1,0.5,0,1,2
0.50783,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.77201,1,1,0.5,0,2,1
0.44777,1,1,0.5,1,2,2
0.43592,1,1,0.5,1,2,2
0.49792,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.62022,1,1,0.5,1,2,2
0.85612,1,1,0.5,0,1,2
0.48613,1,1,0.5,1,1,1
0.52623,1,1,0.5,1,1,1
0.64989,1,1,0.5,1,2,2
0.548,1,1,0.5,0,2,1
0.49113,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.56158,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.74567,1,1,0.5,0,1,2
0.54195,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
