Crt,RT,ld,dr,islongdelay,ischange
NaN,-Inf,1,2,0,0
NaN,-Inf,1,2,0,0
NaN,-Inf,3,2,1,0
0,0.68349,3,2,1,0
1,0.60555,3,1,1,0
1,0.68367,1,2,0,1
1,0.68978,1,1,1,1
NaN,-Inf,3,2,0,0
1,0.73094,1,1,0,0
0,0.94974,3,2,1,1
1,0.78512,1,1,1,0
NaN,-Inf,1,1,1,0
1,0.94474,3,1,0,0
NaN,-Inf,1,2,0,0
NaN,-Inf,3,2,0,0
1,0.80442,3,2,0,1
1,0.98935,1,1,1,1
1,1.2485,1,1,0,0
1,0.85637,1,1,0,1
1,0.93083,3,2,0,1
NaN,-Inf,3,2,0,0
1,1.0681,3,2,0,0
1,0.76653,1,1,1,0
1,1.0621,3,2,1,1
NaN,-Inf,3,1,1,0
NaN,-Inf,1,1,1,0
1,0.97409,3,1,1,1
NaN,-Inf,1,1,0,0
1,0.95554,1,1,0,0
1,0.80025,3,1,1,0
NaN,-Inf,3,2,0,0
1,0.88,1,1,1,0
1,0.84594,1,1,0,1
NaN,-Inf,1,2,0,0
1,0.90964,3,1,0,1
1,0.81306,3,1,0,0
NaN,-Inf,3,2,0,0
1,1.1161,1,1,1,1
1,1.2875,3,2,1,0
NaN,-Inf,1,2,0,0
NaN,-Inf,3,2,0,0
1,0.9968,3,2,0,0
1,1.5709,1,1,1,1
1,0.80465,1,1,0,1
1,0.8567,1,1,0,0
0,0.91488,3,2,1,1
1,0.77236,3,2,0,1
1,0.76477,1,2,1,0
NaN,-Inf,3,1,0,0
0,0.76627,3,1,0,1
1,0.79405,3,1,0,0
1,0.73409,1,2,0,0
1,0.62445,1,1,1,0
NaN,-Inf,1,1,0,0
1,0.81971,1,1,1,1
0,0.81538,3,1,1,1
1,0.79728,3,1,1,0
1,0.73794,1,1,0,1
1,0.84568,1,1,1,1
NaN,-Inf,3,2,0,0
1,0.80114,3,2,1,0
1,0.75327,1,2,0,1
1,1.0232,3,2,0,1
NaN,-Inf,1,1,0,0
1,0.64496,1,2,0,0
1,0.647,3,2,1,0
1,0.73847,3,2,1,1
1,0.66061,3,2,0,1
NaN,-Inf,1,1,0,0
1,0.97712,3,1,1,1
NaN,-Inf,3,2,1,0
NaN,-Inf,1,1,0,0
1,0.86823,1,2,1,0
1,0.65655,1,2,1,0
NaN,-Inf,3,2,0,0
NaN,-Inf,1,1,1,0
1,0.76814,1,2,1,1
1,1.2597,1,2,0,1
1,0.90762,3,1,0,0
NaN,-Inf,3,2,0,0
1,0.87979,1,1,0,0
1,0.86976,3,1,0,0
NaN,-Inf,1,1,0,0
NaN,-Inf,3,2,0,0
1,0.85622,1,2,0,0
1,0.89581,1,1,0,1
1,0.73995,1,1,1,0
1,0.77971,1,2,1,1
NaN,-Inf,1,2,0,0
1,0.85171,3,2,0,0
NaN,-Inf,3,2,0,0
NaN,-Inf,1,2,1,0
1,0.91123,3,1,1,1
NaN,-Inf,3,1,1,0
1,0.91105,3,2,1,0
1,1.1725,3,1,0,1
