RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,1,NaN
0.63165,1,2,0.5,1,1,1
0.59773,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.55733,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.58936,1,2,0.5,1,2,2
0.47338,1,2,0.5,1,1,1
0.4993,1,2,0.5,1,2,2
0.52835,1,2,0.5,1,1,1
0.54515,1,2,0.5,0,2,1
0.49148,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.57712,1,2,0.5,0,2,1
0.56906,1,2,0.5,1,2,2
0.56503,1,2,0.5,0,2,1
0.50488,1,2,0.5,1,1,1
0.53485,1,2,0.5,0,1,2
0.69281,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.61551,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.66646,1,3,0.5,0,1,2
0.55236,1,3,0.5,0,1,2
0.53636,1,3,0.5,0,2,1
0.52626,1,3,0.5,0,2,1
0.60631,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.54419,1,3,0.5,0,1,2
0.59621,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.566,1,3,0.5,1,2,2
0.62412,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.47401,1,3,0.5,0,2,1
0.52602,1,3,0.5,1,1,1
0.54993,1,3,0.5,1,1,1
0.63576,1,3,0.5,1,1,1
0.56704,1,3,0.5,1,2,2
0.49764,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.54767,1,3,0.5,0,2,1
0.66537,1,1,0.5,0,1,2
0.56329,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.53123,1,1,0.5,0,1,2
0.51923,1,1,0.5,1,1,1
0.45904,1,1,0.5,1,2,2
0.441,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.51464,1,1,0.5,1,2,2
0.52695,1,1,0.5,0,2,1
0.47673,1,1,0.5,1,2,2
0.54068,1,1,0.5,1,1,1
0.50476,1,1,0.5,1,2,2
0.47452,1,1,0.5,0,2,1
0.53857,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.57658,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.39251,1,1,0.5,0,1,2
0.45958,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
0.49387,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.77567,1,1,0.5,0,2,1
0.52367,1,1,0.5,1,1,1
0.47552,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.50742,1,1,0.5,0,1,2
0.62348,1,1,0.5,0,1,2
0.49732,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.50674,1,1,0.5,0,1,2
0.52523,1,1,0.5,1,2,2
0.55507,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.50107,1,1,0.5,1,2,2
0.40912,1,1,0.5,0,2,1
0.47901,1,1,0.5,0,1,2
0.50499,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.45883,1,1,0.5,1,2,2
0.53084,1,1,0.5,1,1,1
0.52853,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,1,NaN
0.49445,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.48038,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.48833,1,2,0.5,0,2,1
0.51019,1,2,0.5,0,2,1
0.51798,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.53207,1,2,0.5,1,1,1
0.53402,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.64806,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.55983,1,2,0.5,1,2,2
0.5598,1,2,0.5,1,2,2
0.88375,1,2,0.5,0,2,1
0.53223,1,2,0.5,1,1,1
0.52369,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.52156,1,2,0.5,0,1,2
0.45155,1,2,0.5,0,1,2
0.49136,1,3,0.5,1,1,1
0.61934,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.51317,1,3,0.5,0,1,2
0.61303,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
1.6006,1,3,0.5,0,2,1
0.57094,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
0.49092,1,3,0.5,0,1,2
0.49695,1,3,0.5,0,1,2
0.58281,1,3,0.5,0,1,2
0.5308,1,3,0.5,0,2,1
0.52266,1,3,0.5,1,1,1
0.48658,1,3,0.5,1,2,2
0.51252,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.54446,1,3,0.5,0,1,2
0.46047,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.46841,1,3,0.5,1,1,1
