RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,2,NaN
0.63689,1,2,0.5,1,1,1
0.50626,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.51469,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.57075,1,2,0.5,1,2,2
0.43069,1,2,0.5,1,2,2
0.43202,1,2,0.5,1,2,2
0.53845,1,2,0.5,1,2,2
0.6224,1,2,0.5,0,2,1
0.5598,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.5897,1,2,0.5,0,1,2
0.60637,1,2,0.5,1,1,1
0.458,1,2,0.5,0,1,2
0.91754,1,2,0.5,1,1,1
0.69987,1,2,0.5,0,1,2
0.6738,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.53917,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
1.1819,1,3,0.5,0,2,1
0.59683,1,3,0.5,0,2,1
0.45389,1,3,0.5,0,2,1
0.38732,1,3,0.5,0,1,2
0.50325,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.46885,1,3,0.5,0,2,1
0.48874,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.55497,1,3,0.5,1,1,1
0.50085,1,3,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.86289,1,3,0.5,0,1,2
0.84289,1,3,0.5,1,1,1
0.75491,1,3,0.5,1,2,2
0.5291,1,3,0.5,1,1,1
0.50431,1,3,0.5,1,2,2
0.84631,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.69628,1,3,0.5,0,1,2
0.54188,1,1,0.5,0,2,1
0.5039,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.50415,1,1,0.5,0,1,2
0.62025,1,1,0.5,1,1,1
0.56779,1,1,0.5,1,1,1
0.64614,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
1.1838,1,1,0.5,1,2,2
0.56422,1,1,0.5,0,2,1
0.53781,1,1,0.5,1,1,1
0.4661,1,1,0.5,1,2,2
0.52523,1,1,0.5,1,2,2
0.43917,1,1,0.5,0,1,2
0.75931,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.78167,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.6775,1,1,0.5,0,1,2
0.51355,0,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
0.50596,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.44401,1,1,0.5,0,1,2
0.51968,1,1,0.5,1,1,1
0.36763,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.3913,1,1,0.5,0,1,2
0.40352,1,1,0.5,0,1,2
0.55778,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.65579,1,1,0.5,0,2,1
0.48212,1,1,0.5,1,1,1
