RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.81424,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
1.8725,1,1,0.5,0,1,2
0.71656,1,1,0.5,1,2,2
0.5246,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.78037,1,1,0.5,0,2,1
0.72042,1,1,0.5,0,1,2
0.52995,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.66783,1,1,0.5,0,2,1
0.43893,1,1,0.5,1,2,2
0.61209,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.90958,1,1,0.5,1,2,2
0.64173,1,1,0.5,0,1,2
0.55196,1,1,0.5,0,2,1
1.5213,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
0.69945,1,1,0.5,1,2,2
0.71522,1,1,0.5,1,2,2
1.305,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.70309,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.73716,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.62521,1,2,0.5,0,1,2
0.91909,1,2,0.5,0,2,1
0.98272,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,2,NaN
0.84448,1,2,0.5,1,2,2
0.76703,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
1.0001,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.80868,1,2,0.5,1,1,1
1.0166,1,2,0.5,1,1,1
1.3409,1,2,0.5,0,2,1
0.6363,1,2,0.5,1,1,1
0.86012,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.70664,1,2,0.5,0,1,2
0.97257,1,2,0.5,0,1,2
0.90056,1,3,0.5,1,1,1
0.71555,1,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.97744,1,3,0.5,0,1,2
0.64536,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.96108,1,3,0.5,0,2,1
0.67722,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
1.7554,1,3,0.5,0,1,2
0.79337,1,3,0.5,0,2,1
0.81344,1,3,0.5,0,1,2
0.71568,1,3,0.5,0,2,1
0.98738,1,3,0.5,1,1,1
1.1116,1,3,0.5,1,2,2
0.77691,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
1.0824,1,3,0.5,0,2,1
0.78879,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.63729,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.74426,1,2,0.5,1,2,2
0.62178,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.83056,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.52521,1,2,0.5,1,2,2
0.63347,1,2,0.5,1,1,1
0.6358,1,2,0.5,1,1,1
0.59948,1,2,0.5,1,1,1
0.77144,1,2,0.5,0,1,2
0.60319,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.72159,1,2,0.5,0,2,1
0.53789,1,2,0.5,1,2,2
0.82968,1,2,0.5,0,2,1
0.57777,1,2,0.5,1,1,1
0.68707,1,2,0.5,0,1,2
0.74157,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.72679,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
1.0272,1,3,0.5,0,1,2
1.0967,1,3,0.5,0,1,2
1.7051,0,3,0.5,0,2,1
1.1107,0,3,0.5,0,1,2
0.63884,0,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,-1,3,0.5,0,1,2
0.97223,0,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.88682,1,3,0.5,1,1,1
1.2331,1,3,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
1.0507,1,3,0.5,0,1,2
0.71807,1,3,0.5,1,1,1
