RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.4694,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.52763,1,1,0.5,0,2,1
0.69117,1,1,0.5,1,1,1
0.56348,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.5159,1,1,0.5,0,2,1
0.51982,1,1,0.5,0,1,2
0.54501,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.61131,1,1,0.5,0,2,1
0.64496,1,1,0.5,1,1,1
0.55552,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.57346,1,1,0.5,1,1,1
0.57708,1,1,0.5,0,1,2
0.88714,1,1,0.5,0,2,1
0.51286,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.54572,1,1,0.5,1,1,1
0.70718,1,1,0.5,1,2,2
0.70483,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.46191,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.56012,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.56869,1,2,0.5,0,2,1
0.53439,1,2,0.5,0,1,2
0.51832,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.57971,1,2,0.5,1,2,2
0.54946,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.6472,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.51966,1,2,0.5,1,2,2
0.52793,1,2,0.5,1,2,2
0.5002,1,2,0.5,0,2,1
0.55588,1,2,0.5,1,1,1
0.48323,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.56268,1,2,0.5,0,1,2
0.53949,1,2,0.5,0,2,1
0.61029,1,3,0.5,1,1,1
0.45157,1,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.52163,1,3,0.5,0,1,2
0.62085,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.56925,1,3,0.5,0,2,1
0.49138,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
0.5306,1,3,0.5,0,2,1
0.47258,1,3,0.5,0,1,2
0.70316,1,3,0.5,0,2,1
0.55475,1,3,0.5,0,2,1
0.48263,1,3,0.5,1,2,2
0.60702,1,3,0.5,1,2,2
0.55198,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.4878,1,3,0.5,0,1,2
0.58903,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.58884,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.48045,1,2,0.5,1,2,2
0.46165,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,2,NaN
0.49429,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.63781,1,2,0.5,1,1,1
0.59341,1,2,0.5,1,1,1
0.54826,1,2,0.5,1,2,2
0.52185,1,2,0.5,1,2,2
0.53743,1,2,0.5,0,1,2
0.50065,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.54512,1,2,0.5,0,2,1
0.55376,1,2,0.5,1,2,2
0.5734,1,2,0.5,0,2,1
0.64967,1,2,0.5,1,1,1
0.53512,1,2,0.5,0,2,1
0.60546,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.56733,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.5946,1,3,0.5,0,1,2
0.59255,1,3,0.5,0,2,1
0.55241,1,3,0.5,0,1,2
0.5265,1,3,0.5,0,2,1
0.46363,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.47223,1,3,0.5,0,1,2
0.5808,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.57666,1,3,0.5,1,1,1
0.64018,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.51468,0,3,0.5,0,2,1
0.5426,1,3,0.5,1,2,2
0.55018,1,3,0.5,1,2,2
0.62835,1,3,0.5,1,1,1
0.97204,1,3,0.5,1,1,1
0.58651,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.53994,1,3,0.5,0,2,1
0.52138,1,1,0.5,0,2,1
0.62756,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.54731,1,1,0.5,0,1,2
0.6713,1,1,0.5,1,1,1
0.67513,1,1,0.5,1,2,2
0.60086,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.68333,1,1,0.5,1,1,1
0.67922,1,1,0.5,0,1,2
0.70089,1,1,0.5,1,1,1
0.77353,1,1,0.5,1,1,1
0.64932,1,1,0.5,1,1,1
0.5388,1,1,0.5,0,2,1
0.61109,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.50536,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.64049,1,1,0.5,0,1,2
0.51672,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
