RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.79068,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.80068,1,1,0.5,0,1,2
0.58033,1,1,0.5,1,1,1
0.54073,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.66848,1,1,0.5,0,2,1
0.52834,1,1,0.5,0,1,2
0.8179,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.66704,1,1,0.5,0,1,2
0.58175,1,1,0.5,1,1,1
0.6758,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.55773,1,1,0.5,1,2,2
0.53775,1,1,0.5,0,2,1
0.70384,1,1,0.5,0,2,1
0.99374,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
1.0914,1,1,0.5,1,1,1
1.0272,1,1,0.5,1,2,2
0.72189,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.71145,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.96136,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
1.2613,0,2,0.5,0,2,1
1.5194,1,2,0.5,0,2,1
0.55949,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.56566,1,2,0.5,1,2,2
0.71154,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.59318,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.72153,1,2,0.5,1,1,1
0.60113,1,2,0.5,1,2,2
0.54277,1,2,0.5,0,2,1
0.58127,1,2,0.5,1,1,1
0.5734,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.63425,1,2,0.5,0,1,2
0.50076,1,2,0.5,0,2,1
0.7488,1,3,0.5,1,2,2
0.67649,0,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
1.4265,0,3,0.5,0,1,2
0.51046,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.66652,1,3,0.5,0,1,2
0.60406,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
1.5962,0,3,0.5,0,1,2
0.57082,1,3,0.5,0,2,1
0.69678,1,3,0.5,0,2,1
0.7166,1,3,0.5,0,2,1
0.55661,1,3,0.5,1,2,2
1.528,1,3,0.5,1,2,2
1.146,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.57065,1,3,0.5,0,2,1
0.54206,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
1.1585,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.64808,1,2,0.5,1,2,2
0.83479,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.77421,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.70172,1,2,0.5,1,1,1
0.56163,1,2,0.5,1,2,2
0.77191,1,2,0.5,1,1,1
0.58391,1,2,0.5,1,1,1
1.5859,1,2,0.5,0,2,1
1.0515,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.69773,1,2,0.5,0,1,2
1.6011,1,2,0.5,1,2,2
0.54956,1,2,0.5,0,1,2
0.86503,1,2,0.5,1,1,1
0.58381,1,2,0.5,0,1,2
1.4456,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
1.0389,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.61951,1,3,0.5,0,2,1
0.63312,1,3,0.5,0,2,1
0.79276,1,3,0.5,0,2,1
1.1668,1,3,0.5,0,1,2
0.79103,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,-1,3,0.5,0,1,2
1.3014,0,3,0.5,1,2,2
