RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.66218,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.52773,1,1,0.5,0,2,1
0.48426,1,1,0.5,1,1,1
0.6123,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.48454,1,1,0.5,0,2,1
0.46449,1,1,0.5,0,1,2
0.43432,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.4438,1,1,0.5,0,2,1
0.53438,1,1,0.5,1,1,1
0.47614,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.43775,1,1,0.5,1,1,1
0.44223,1,1,0.5,0,1,2
0.34433,1,1,0.5,0,2,1
0.45014,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.44406,1,1,0.5,1,1,1
0.40347,1,1,0.5,1,2,2
0.51342,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.42387,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.40989,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.52992,1,2,0.5,0,2,1
0.40671,1,2,0.5,0,1,2
0.47874,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.52494,1,2,0.5,1,2,2
0.43894,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.47314,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.50552,1,2,0.5,1,2,2
0.56161,1,2,0.5,1,2,2
0.49335,1,2,0.5,0,2,1
0.44511,1,2,0.5,1,1,1
0.46956,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.45935,1,2,0.5,0,1,2
0.40514,1,2,0.5,0,2,1
0.48452,1,3,0.5,1,1,1
0.46076,1,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.37921,1,3,0.5,0,1,2
0.43847,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.41897,1,3,0.5,0,2,1
0.50093,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
0.40433,1,3,0.5,0,2,1
0.46669,1,3,0.5,0,1,2
0.361,1,3,0.5,0,2,1
0.44493,1,3,0.5,0,2,1
0.47607,1,3,0.5,1,2,2
0.45674,1,3,0.5,1,2,2
0.40207,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.43435,1,3,0.5,0,1,2
0.40631,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.45408,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.50043,1,2,0.5,1,2,2
0.41837,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,2,NaN
0.40998,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.53012,1,2,0.5,1,1,1
0.5098,1,2,0.5,1,1,1
0.50381,1,2,0.5,1,2,2
0.46824,1,2,0.5,1,2,2
0.42203,1,2,0.5,0,1,2
0.43993,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.46146,1,2,0.5,0,2,1
0.40564,1,2,0.5,1,2,2
0.3938,1,2,0.5,0,2,1
0.46929,1,2,0.5,1,1,1
0.46738,1,2,0.5,0,2,1
0.85731,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.46793,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.47995,1,3,0.5,0,1,2
0.38934,1,3,0.5,0,2,1
0.42183,1,3,0.5,0,1,2
0.45139,1,3,0.5,0,2,1
0.38762,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.39714,1,3,0.5,0,1,2
0.52096,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.45129,1,3,0.5,1,1,1
0.39722,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.83145,1,3,0.5,0,2,1
0.41917,1,3,0.5,1,2,2
0.40319,1,3,0.5,1,2,2
0.40139,1,3,0.5,1,1,1
0.48877,1,3,0.5,1,1,1
0.47869,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.58462,1,3,0.5,0,2,1
0.4466,1,1,0.5,0,2,1
0.38407,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.39281,1,1,0.5,0,1,2
0.45641,1,1,0.5,1,1,1
0.417,1,1,0.5,1,2,2
0.38206,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.41617,1,1,0.5,1,1,1
0.43677,1,1,0.5,0,1,2
0.4742,1,1,0.5,1,1,1
0.56255,1,1,0.5,1,1,1
0.40646,1,1,0.5,1,1,1
0.44847,1,1,0.5,0,2,1
0.51202,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.90982,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.41454,1,1,0.5,0,1,2
0.35396,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
