RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,1,NaN
0.48458,1,2,0.5,1,2,2
0.51482,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.4905,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.64252,1,2,0.5,1,2,2
0.47019,1,2,0.5,1,1,1
0.45631,1,2,0.5,1,1,1
0.48374,1,2,0.5,1,1,1
0.38964,0,2,0.5,0,2,1
0.54437,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.50188,1,2,0.5,0,2,1
0.48623,1,2,0.5,1,1,1
0.51402,1,2,0.5,0,2,1
0.47028,1,2,0.5,1,2,2
0.4913,1,2,0.5,0,2,1
0.7222,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.572,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.62366,1,3,0.5,0,1,2
0.5252,1,3,0.5,0,2,1
0.55729,1,3,0.5,0,2,1
0.46672,1,3,0.5,0,1,2
0.40265,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.45324,1,3,0.5,0,1,2
0.58533,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.4509,1,3,0.5,1,2,2
0.47666,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.4708,1,3,0.5,0,1,2
0.48249,1,3,0.5,1,1,1
0.47517,1,3,0.5,1,1,1
0.56034,1,3,0.5,1,1,1
0.56901,1,3,0.5,1,1,1
0.56661,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.54472,1,3,0.5,0,2,1
0.50262,1,1,0.5,0,2,1
0.48839,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.44166,1,1,0.5,0,2,1
0.46793,1,1,0.5,1,2,2
0.50405,1,1,0.5,1,2,2
0.43028,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.59201,1,1,0.5,1,2,2
0.43577,1,1,0.5,0,2,1
0.44172,1,1,0.5,1,2,2
0.43394,1,1,0.5,1,1,1
0.50987,1,1,0.5,1,1,1
0.51148,1,1,0.5,0,1,2
0.44776,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.44518,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.52543,1,1,0.5,0,1,2
0.52173,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
0.48973,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.39693,1,1,0.5,0,2,1
0.53579,1,1,0.5,1,2,2
0.46378,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.36766,1,1,0.5,0,2,1
0.41194,1,1,0.5,0,1,2
0.36555,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.51206,1,1,0.5,0,1,2
0.44904,1,1,0.5,1,1,1
0.48754,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.44911,1,1,0.5,1,2,2
0.51621,1,1,0.5,0,1,2
0.56303,1,1,0.5,0,2,1
0.46097,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.4549,1,1,0.5,1,1,1
0.47869,1,1,0.5,1,1,1
0.48481,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.4189,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.46868,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
0.58847,1,2,0.5,0,1,2
0.46649,1,2,0.5,0,1,2
0.4343,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,1,NaN
0.43177,1,2,0.5,1,1,1
0.4102,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.41199,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,2,NaN
0.4917,1,2,0.5,1,2,2
0.9318,1,2,0.5,1,1,1
0.68781,1,2,0.5,0,2,1
0.46374,1,2,0.5,1,2,2
0.45608,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.45331,1,2,0.5,0,2,1
0.50408,1,2,0.5,0,1,2
1.1677,1,3,0.5,1,2,2
0.6395,1,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.46104,1,3,0.5,0,2,1
0.43322,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.53308,1,3,0.5,0,1,2
0.6231,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
0.47106,1,3,0.5,0,2,1
0.42849,1,3,0.5,0,2,1
0.40217,1,3,0.5,0,2,1
0.63973,1,3,0.5,0,1,2
0.40705,1,3,0.5,1,1,1
0.45111,1,3,0.5,1,1,1
0.54843,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.61263,1,3,0.5,0,1,2
0.47318,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.41636,1,3,0.5,1,1,1
