Crt,RT,ld,dr,islongdelay,ischange
NaN,-Inf,3,1,0,0
0,0.97384,3,2,0,1
1,0.90417,3,2,0,0
1,0.71005,1,2,0,0
1,0.73972,1,1,1,0
NaN,-Inf,1,2,0,0
1,0.79574,1,1,1,1
1,1.3696,3,2,1,1
1,0.66152,3,2,1,0
1,1.0897,1,2,0,1
1,1.0057,1,1,1,1
NaN,-Inf,3,2,0,0
1,0.87359,3,2,1,0
1,1.0812,1,1,0,1
1,0.92699,3,1,0,1
NaN,-Inf,1,2,0,0
1,1.2049,1,1,0,0
0,1.1671,3,1,1,0
1,1.1466,3,2,1,1
0,1.0765,3,2,0,1
NaN,-Inf,1,2,0,0
0,1.9653,3,2,1,1
NaN,-Inf,3,1,1,0
NaN,-Inf,1,2,0,0
1,0.83801,1,2,1,0
1,0.79291,1,1,1,0
NaN,-Inf,3,1,0,0
NaN,-Inf,1,2,1,0
1,1.1729,1,1,1,1
1,1.2287,1,2,0,1
1,1.4203,3,2,0,0
NaN,-Inf,3,1,0,0
1,0.92849,1,2,0,0
1,1.0306,3,2,0,0
NaN,-Inf,1,1,0,0
NaN,-Inf,3,2,0,0
1,0.69665,1,1,0,0
0,1.0083,1,1,0,1
1,1.2521,1,2,1,0
0,1.5956,1,1,1,1
NaN,-Inf,1,2,0,0
1,1.0679,3,1,0,0
NaN,-Inf,3,1,0,0
NaN,-Inf,1,1,1,0
-1,-Inf,3,1,1,1
NaN,-Inf,3,1,1,0
1,1.2074,3,1,1,0
0,0.7335,3,1,0,1
NaN,-Inf,1,1,0,0
NaN,-Inf,1,2,0,0
NaN,-Inf,3,2,1,0
0,1.2758,3,2,1,0
1,1.0217,3,2,1,0
1,0.93159,1,2,0,1
1,0.80105,1,1,1,1
NaN,-Inf,3,1,0,0
1,1.7073,1,2,0,0
-1,-Inf,3,1,1,1
1,0.75309,1,2,1,0
NaN,-Inf,1,1,1,0
1,1.2649,3,1,0,0
NaN,-Inf,1,1,0,0
NaN,-Inf,3,2,0,0
1,1.4689,3,1,0,1
1,0.63678,1,2,1,1
1,1.1049,1,1,0,0
1,1.1451,1,1,0,1
-1,-Inf,3,1,0,1
NaN,-Inf,3,2,0,0
1,0.94888,3,2,0,0
1,0.91105,1,1,1,0
0,0.97408,3,1,1,1
NaN,-Inf,3,2,1,0
NaN,-Inf,1,1,1,0
1,0.91833,3,1,1,1
NaN,-Inf,1,1,0,0
1,1.8644,1,1,0,0
1,1.6324,3,2,1,0
NaN,-Inf,3,2,0,0
1,1.1615,1,2,1,0
1,1.0224,1,1,0,1
NaN,-Inf,1,2,0,0
0,0.67841,3,2,0,1
1,0.91819,3,1,0,0
NaN,-Inf,3,1,0,0
1,1.3152,1,2,1,1
1,1.3599,3,2,1,0
NaN,-Inf,1,2,0,0
NaN,-Inf,3,2,0,0
1,0.86157,3,1,0,0
0,1.5482,1,1,1,1
1,0.98176,1,2,0,1
1,0.50597,1,2,0,0
0,1.3336,3,2,1,1
0,0.43957,3,1,0,1
1,0.6614,1,1,1,0
