RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,2,NaN
0.56816,1,2,0.5,1,1,1
0.45408,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.69422,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
1.0383,1,2,0.5,1,2,2
0.49027,1,2,0.5,1,2,2
0.47622,1,2,0.5,1,2,2
1.8399,1,2,0.5,1,2,2
0.46628,1,2,0.5,0,2,1
0.47591,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.77062,1,2,0.5,0,1,2
0.58587,1,2,0.5,1,1,1
-Inf,-1,2,0.5,0,1,2
0.44879,1,2,0.5,1,1,1
0.42369,1,2,0.5,0,1,2
1.2616,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.56757,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.49138,1,3,0.5,0,2,1
0.49778,1,3,0.5,0,2,1
-Inf,-1,3,0.5,0,2,1
0.54316,1,3,0.5,0,1,2
0.49571,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,-1,3,0.5,0,2,1
0.50812,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,-1,3,0.5,1,1,1
-Inf,-1,3,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.51509,1,3,0.5,0,1,2
0.45557,1,3,0.5,1,1,1
0.47106,1,3,0.5,1,2,2
0.54947,1,3,0.5,1,1,1
-Inf,-1,3,0.5,1,2,2
0.94736,0,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.39665,1,3,0.5,0,1,2
-Inf,-1,1,0.5,0,2,1
0.52513,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.47752,1,1,0.5,0,1,2
0.51249,1,1,0.5,1,1,1
1.4124,1,1,0.5,1,1,1
0.53853,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,-1,1,0.5,1,2,2
0.42473,1,1,0.5,0,2,1
0.49418,1,1,0.5,1,1,1
0.39077,1,1,0.5,1,2,2
0.45061,1,1,0.5,1,2,2
0.45963,1,1,0.5,0,1,2
0.4519,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.49029,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
-Inf,-1,1,0.5,0,1,2
1.91,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
0.60585,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.79968,1,1,0.5,0,1,2
0.4922,1,1,0.5,1,1,1
0.61208,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.5553,1,1,0.5,0,1,2
0.4871,1,1,0.5,0,1,2
0.45806,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.44367,1,1,0.5,0,2,1
0.47784,1,1,0.5,1,1,1
0.89992,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.46175,1,1,0.5,1,2,2
0.40889,1,1,0.5,0,2,1
0.53561,1,1,0.5,0,1,2
0.52865,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.51534,1,1,0.5,1,1,1
0.49092,1,1,0.5,1,2,2
0.4809,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.45528,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.53651,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.44917,1,2,0.5,0,2,1
0.45466,1,2,0.5,0,1,2
0.51082,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.50823,1,2,0.5,1,2,2
0.56714,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.45648,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.50496,1,2,0.5,1,2,2
0.46442,1,2,0.5,1,1,1
0.41281,1,2,0.5,0,1,2
0.50162,1,2,0.5,1,2,2
0.50033,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.52208,1,2,0.5,0,2,1
0.5163,1,2,0.5,0,2,1
0.58878,1,3,0.5,1,2,2
0.42856,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.69033,1,3,0.5,0,1,2
0.66995,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
