RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.86992,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.82455,1,1,0.5,0,1,2
0.62774,1,1,0.5,1,1,1
0.67568,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.69982,1,1,0.5,0,2,1
0.72809,1,1,0.5,0,1,2
0.60071,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.65993,1,1,0.5,0,1,2
0.64532,1,1,0.5,1,1,1
0.59573,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.60506,1,1,0.5,1,2,2
0.66518,1,1,0.5,0,2,1
0.77564,1,1,0.5,0,2,1
0.60128,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.67529,1,1,0.5,1,1,1
0.69087,1,1,0.5,1,2,2
0.70688,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.68631,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.58477,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.62408,1,2,0.5,0,2,1
0.63885,1,2,0.5,0,2,1
0.71826,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.5809,1,2,0.5,1,2,2
0.52681,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.53655,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.51222,1,2,0.5,1,1,1
0.55227,1,2,0.5,1,2,2
0.54,1,2,0.5,0,2,1
0.49631,1,2,0.5,1,1,1
0.58026,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.50635,1,2,0.5,0,1,2
0.51604,1,2,0.5,0,2,1
0.60366,1,3,0.5,1,2,2
0.60332,1,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.60902,1,3,0.5,0,1,2
0.67724,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.70558,1,3,0.5,0,1,2
0.59525,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
0.55473,1,3,0.5,0,1,2
0.54894,1,3,0.5,0,2,1
0.67147,1,3,0.5,0,2,1
0.57101,1,3,0.5,0,2,1
0.52259,1,3,0.5,1,2,2
0.52721,1,3,0.5,1,2,2
0.48935,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.65685,1,3,0.5,0,2,1
0.5085,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.52521,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.59184,1,2,0.5,1,2,2
0.57401,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.54239,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.55768,1,2,0.5,1,1,1
0.52187,1,2,0.5,1,2,2
0.63535,1,2,0.5,1,1,1
0.50728,1,2,0.5,1,1,1
0.62578,1,2,0.5,0,2,1
0.57157,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.53775,1,2,0.5,0,1,2
0.64113,1,2,0.5,1,2,2
0.70177,1,2,0.5,0,1,2
0.63377,1,2,0.5,1,1,1
0.64721,1,2,0.5,0,1,2
0.62964,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.50311,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.60285,1,3,0.5,0,2,1
0.63278,1,3,0.5,0,2,1
0.54505,1,3,0.5,0,2,1
0.48691,1,3,0.5,0,1,2
0.47587,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.44089,1,3,0.5,0,1,2
0.58059,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.65497,1,3,0.5,1,2,2
0.53653,1,3,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.6665,1,3,0.5,0,2,1
0.55761,1,3,0.5,1,2,2
0.58212,1,3,0.5,1,1,1
0.57987,1,3,0.5,1,1,1
0.43606,1,3,0.5,1,2,2
0.55054,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.62009,1,3,0.5,0,1,2
0.66222,1,1,0.5,0,1,2
0.56315,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.53133,1,1,0.5,0,1,2
0.6631,1,1,0.5,1,2,2
0.53932,1,1,0.5,1,2,2
0.52148,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.72308,1,1,0.5,1,1,1
0.57488,1,1,0.5,0,2,1
0.57662,1,1,0.5,1,2,2
0.47684,1,1,0.5,1,1,1
0.49725,1,1,0.5,1,2,2
0.77106,1,1,0.5,0,1,2
0.47468,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.53734,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.56098,1,1,0.5,0,1,2
0.62126,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
