RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,2,NaN
0.59263,1,2,0.5,1,2,2
0.6863,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.75822,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.7178,1,2,0.5,1,2,2
0.69022,1,2,0.5,1,2,2
0.54009,1,2,0.5,1,1,1
0.54391,1,2,0.5,1,1,1
0.5619,1,2,0.5,0,1,2
0.5717,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.54539,1,2,0.5,0,1,2
0.7159,1,2,0.5,1,1,1
0.60701,1,2,0.5,0,1,2
0.65779,1,2,0.5,1,2,2
0.69563,1,2,0.5,0,2,1
0.65407,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.70346,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.95463,1,3,0.5,0,1,2
0.72983,1,3,0.5,0,2,1
0.64845,1,3,0.5,0,1,2
0.615,1,3,0.5,0,1,2
0.52739,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.68131,1,3,0.5,0,2,1
0.55716,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.78584,1,3,0.5,1,1,1
0.65672,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.55519,1,3,0.5,0,2,1
0.67932,1,3,0.5,1,2,2
0.66272,1,3,0.5,1,2,2
0.59736,1,3,0.5,1,2,2
0.53271,1,3,0.5,1,1,1
0.8591,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.7172,1,3,0.5,0,2,1
0.89086,1,1,0.5,0,2,1
0.58847,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.61254,1,1,0.5,0,1,2
0.8884,1,1,0.5,1,2,2
0.65266,1,1,0.5,1,1,1
0.62685,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.54791,1,1,0.5,1,2,2
0.59941,1,1,0.5,0,2,1
0.58974,1,1,0.5,1,2,2
0.5826,1,1,0.5,1,1,1
0.67439,1,1,0.5,1,2,2
0.74047,1,1,0.5,0,1,2
0.55612,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.66618,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.70569,1,1,0.5,0,2,1
0.65378,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
1.3018,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
1.5111,0,1,0.5,0,1,2
1.4119,1,1,0.5,1,1,1
0.61923,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.69924,1,1,0.5,0,1,2
0.99971,1,1,0.5,0,2,1
0.99327,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.74772,1,1,0.5,0,2,1
0.67586,1,1,0.5,1,2,2
0.74733,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.62922,1,1,0.5,1,1,1
0.54527,1,1,0.5,0,2,1
0.53554,1,1,0.5,0,2,1
0.56886,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.64332,1,1,0.5,1,2,2
0.57944,1,1,0.5,1,1,1
0.66478,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,1,NaN
0.72693,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.62508,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.71216,1,2,0.5,0,2,1
0.56621,1,2,0.5,0,2,1
0.52614,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.59657,1,2,0.5,1,2,2
0.59848,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.51239,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.89641,1,2,0.5,1,1,1
0.54439,1,2,0.5,1,2,2
0.72409,1,2,0.5,0,1,2
0.58829,1,2,0.5,1,1,1
0.58078,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.61068,1,2,0.5,0,1,2
0.52393,1,2,0.5,0,1,2
0.55555,1,3,0.5,1,1,1
0.54787,1,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.67441,1,3,0.5,0,2,1
0.51801,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.60994,1,3,0.5,0,1,2
0.74822,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
1.0597,1,3,0.5,0,2,1
0.55387,1,3,0.5,0,1,2
0.59965,1,3,0.5,0,2,1
0.55591,1,3,0.5,0,2,1
0.60397,1,3,0.5,1,2,2
0.62393,1,3,0.5,1,2,2
0.53776,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.59331,1,3,0.5,0,2,1
0.64476,1,3,0.5,1,2,2
