RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,2,NaN
0.83947,1,2,0.5,1,1,1
0.6698,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
1.2853,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.72576,1,2,0.5,1,2,2
0.60957,1,2,0.5,1,2,2
0.91637,1,2,0.5,1,2,2
0.0013558,1,2,0.5,1,2,2
0.70576,1,2,0.5,0,2,1
0.53182,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.59359,1,2,0.5,0,1,2
0.67309,1,2,0.5,1,1,1
0.51699,1,2,0.5,0,1,2
1.0576,1,2,0.5,1,1,1
1.8629,1,2,0.5,0,1,2
0.589,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.56723,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,-1,3,0.5,0,2,1
1.3924,1,3,0.5,0,2,1
0.90512,1,3,0.5,0,2,1
0.62321,1,3,0.5,0,1,2
0.80655,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
1.233,1,3,0.5,0,2,1
0.54067,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.63878,1,3,0.5,1,1,1
1.0564,0,3,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.64226,1,3,0.5,0,1,2
1.4782,0,3,0.5,1,1,1
0.52671,1,3,0.5,1,2,2
0.52493,1,3,0.5,1,1,1
0.4687,1,3,0.5,1,2,2
0.49051,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.57284,1,3,0.5,0,1,2
0.82604,1,1,0.5,0,2,1
0.85193,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.7481,1,1,0.5,0,1,2
0.0013463,0,1,0.5,1,1,1
0.50793,1,1,0.5,1,1,1
-Inf,-1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,-1,1,0.5,1,2,2
0.65562,1,1,0.5,0,2,1
1.2455,1,1,0.5,1,1,1
0.5016,1,1,0.5,1,2,2
-Inf,-1,1,0.5,1,2,2
0.53143,1,1,0.5,0,1,2
-Inf,-1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.47378,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.47383,1,1,0.5,0,1,2
0.93276,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
0.71806,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.55163,1,1,0.5,0,1,2
0.53929,1,1,0.5,1,1,1
0.58724,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.52337,1,1,0.5,0,1,2
0.68721,1,1,0.5,0,1,2
0.80116,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.5951,1,1,0.5,0,2,1
0.83714,1,1,0.5,1,1,1
0.69146,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.50148,1,1,0.5,1,2,2
