RT,Crt,trltp,shrink,iscong,trgtside,crtdir
1.0181,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.67588,1,1,0.5,0,2,1
0.57589,1,1,0.5,1,1,1
0.51976,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.72757,1,1,0.5,0,2,1
0.65905,1,1,0.5,0,1,2
0.55777,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.88773,1,1,0.5,0,2,1
0.51358,1,1,0.5,1,1,1
0.5596,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.52057,1,1,0.5,1,1,1
0.55752,1,1,0.5,0,2,1
0.5955,1,1,0.5,0,1,2
0.62138,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.41552,1,1,0.5,1,2,2
0.40728,1,1,0.5,1,2,2
0.59698,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.61911,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.51714,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.565,1,2,0.5,0,2,1
0.51497,1,2,0.5,0,1,2
0.52292,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.48881,1,2,0.5,1,1,1
0.46709,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.50893,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,2,NaN
0.53294,1,2,0.5,1,2,2
0.59682,1,2,0.5,1,2,2
0.56884,1,2,0.5,0,2,1
0.55276,1,2,0.5,1,2,2
0.5842,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.48669,1,2,0.5,0,2,1
0.6405,1,2,0.5,0,1,2
0.54452,1,3,0.5,1,1,1
0.56826,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.50235,1,3,0.5,0,1,2
0.51334,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.46228,1,3,0.5,0,1,2
0.56804,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
0.84031,0,3,0.5,0,2,1
0.61515,1,3,0.5,0,1,2
0.55608,1,3,0.5,0,2,1
0.40798,1,3,0.5,0,1,2
0.58388,1,3,0.5,1,2,2
0.58787,1,3,0.5,1,2,2
0.55796,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.69379,1,3,0.5,0,1,2
0.52185,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.53778,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.47593,1,2,0.5,1,2,2
0.53799,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.68195,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
0.4658,1,2,0.5,1,2,2
0.5497,1,2,0.5,1,2,2
0.55165,1,2,0.5,1,1,1
0.49196,1,2,0.5,1,1,1
0.56585,1,2,0.5,0,2,1
0.54369,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.50159,1,2,0.5,0,2,1
0.50913,1,2,0.5,1,2,2
0.51338,1,2,0.5,0,2,1
0.59758,1,2,0.5,1,1,1
0.73158,1,2,0.5,0,1,2
0.41751,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.52328,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.48721,1,3,0.5,0,1,2
0.51735,1,3,0.5,0,2,1
0.46915,1,3,0.5,0,2,1
0.44307,1,3,0.5,0,1,2
0.61103,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.68514,1,3,0.5,0,1,2
0.61718,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.61889,1,3,0.5,1,2,2
0.59688,1,3,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
1.0069,1,3,0.5,0,2,1
0.73089,1,3,0.5,1,1,1
0.85881,1,3,0.5,1,1,1
0.6406,1,3,0.5,1,1,1
1.5047,0,3,0.5,1,2,2
0.57481,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.59169,1,3,0.5,0,1,2
0.59052,1,1,0.5,0,2,1
0.54445,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.53633,1,1,0.5,0,2,1
0.52443,1,1,0.5,1,2,2
0.47234,1,1,0.5,1,1,1
0.47037,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.57617,1,1,0.5,1,1,1
0.15618,0,1,0.5,0,1,2
0.50607,1,1,0.5,1,2,2
0.54611,1,1,0.5,1,1,1
0.51819,1,1,0.5,1,1,1
0.52006,1,1,0.5,0,1,2
0.672,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.5178,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.61384,1,1,0.5,0,1,2
0.92974,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
