RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.60596,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.56046,1,1,0.5,0,1,2
0.47666,1,1,0.5,1,1,1
0.5078,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.54871,1,1,0.5,0,2,1
0.48807,1,1,0.5,0,1,2
0.45793,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.46792,1,1,0.5,0,1,2
0.50227,1,1,0.5,1,1,1
0.52414,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.47007,1,1,0.5,1,2,2
0.43387,1,1,0.5,0,2,1
0.46434,1,1,0.5,0,2,1
0.45776,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.46015,1,1,0.5,1,1,1
0.50011,1,1,0.5,1,2,2
0.78558,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.45522,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.538,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.46539,1,2,0.5,0,2,1
0.49581,1,2,0.5,0,2,1
0.45546,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.58923,1,2,0.5,1,2,2
0.47971,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.57746,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.51275,1,2,0.5,1,1,1
0.54478,1,2,0.5,1,2,2
0.45305,1,2,0.5,0,2,1
0.50189,1,2,0.5,1,1,1
0.39664,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.49881,1,2,0.5,0,1,2
0.44464,1,2,0.5,0,2,1
0.53282,1,3,0.5,1,2,2
0.51684,1,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.51469,1,3,0.5,0,1,2
0.69473,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.49909,1,3,0.5,0,1,2
0.54888,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
0.5562,1,3,0.5,0,1,2
0.57874,1,3,0.5,0,2,1
0.57614,1,3,0.5,0,2,1
0.5474,1,3,0.5,0,2,1
0.59332,1,3,0.5,1,2,2
0.56057,1,3,0.5,1,2,2
0.55477,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.53007,1,3,0.5,0,2,1
0.54269,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.51788,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.71193,1,2,0.5,1,2,2
0.50258,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.41379,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.75719,1,2,0.5,1,1,1
0.51378,1,2,0.5,1,2,2
0.48434,1,2,0.5,1,1,1
0.3201,1,2,0.5,1,1,1
0.58546,1,2,0.5,0,2,1
0.50316,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.38616,1,2,0.5,0,1,2
0.53803,1,2,0.5,1,2,2
0.61765,1,2,0.5,0,1,2
0.75383,1,2,0.5,1,1,1
0.45609,1,2,0.5,0,1,2
0.46977,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.48692,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.59519,1,3,0.5,0,2,1
0.53713,1,3,0.5,0,2,1
0.49704,1,3,0.5,0,2,1
0.47115,1,3,0.5,0,1,2
0.49016,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.74509,0,3,0.5,0,1,2
0.50083,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.54313,1,3,0.5,1,2,2
0.57717,1,3,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.65882,1,3,0.5,0,2,1
0.55881,1,3,0.5,1,2,2
0.48745,1,3,0.5,1,1,1
0.56467,1,3,0.5,1,1,1
0.5414,1,3,0.5,1,2,2
0.53956,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.61265,1,3,0.5,0,1,2
0.51445,1,1,0.5,0,1,2
0.50822,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.53287,1,1,0.5,0,1,2
0.55231,1,1,0.5,1,2,2
0.56388,1,1,0.5,1,2,2
0.48242,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.66786,1,1,0.5,1,1,1
0.77588,1,1,0.5,0,2,1
0.72622,1,1,0.5,1,2,2
0.85208,1,1,0.5,1,1,1
0.53814,1,1,0.5,1,2,2
0.59605,1,1,0.5,0,1,2
0.50765,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.61853,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.56121,1,1,0.5,0,1,2
0.73422,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
