RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,1,NaN
0.5239,1,2,0.5,1,1,1
0.48985,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.47381,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.47295,1,2,0.5,1,2,2
0.48512,1,2,0.5,1,1,1
0.40777,1,2,0.5,1,2,2
0.46755,1,2,0.5,1,1,1
0.46955,1,2,0.5,0,2,1
0.48955,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.44548,1,2,0.5,0,2,1
0.38148,1,2,0.5,1,2,2
0.46545,1,2,0.5,0,2,1
0.46138,1,2,0.5,1,1,1
0.37951,1,2,0.5,0,1,2
0.38542,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.44227,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.40736,1,3,0.5,0,1,2
0.47708,1,3,0.5,0,1,2
0.41326,1,3,0.5,0,2,1
0.45919,1,3,0.5,0,2,1
0.39511,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.35701,1,3,0.5,0,1,2
0.37683,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.41091,1,3,0.5,1,2,2
0.49276,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.48657,1,3,0.5,0,2,1
0.77099,1,3,0.5,1,1,1
0.47478,1,3,0.5,1,1,1
0.42419,1,3,0.5,1,1,1
0.44065,1,3,0.5,1,2,2
0.40652,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.39249,1,3,0.5,0,2,1
0.50246,1,1,0.5,0,1,2
0.25644,0,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.44082,1,1,0.5,0,1,2
0.46018,1,1,0.5,1,1,1
0.46322,1,1,0.5,1,2,2
0.36616,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.4322,1,1,0.5,1,2,2
0.45217,1,1,0.5,0,2,1
0.40212,1,1,0.5,1,2,2
0.44993,1,1,0.5,1,1,1
0.43783,1,1,0.5,1,2,2
0.43315,1,1,0.5,0,2,1
0.44797,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.38174,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.42184,1,1,0.5,0,1,2
0.45766,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
0.46498,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.37269,1,1,0.5,0,2,1
0.39154,1,1,0.5,1,1,1
0.39998,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.45587,1,1,0.5,0,1,2
0.43585,1,1,0.5,0,1,2
0.38975,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.42362,1,1,0.5,0,1,2
0.48963,1,1,0.5,1,2,2
0.43154,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.40946,1,1,0.5,1,2,2
0.38143,1,1,0.5,0,2,1
0.38744,1,1,0.5,0,1,2
0.38142,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.41551,1,1,0.5,1,2,2
0.43125,1,1,0.5,1,1,1
0.38915,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,1,NaN
0.3871,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.47706,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.44507,1,2,0.5,0,2,1
0.41117,1,2,0.5,0,2,1
0.38716,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.37701,1,2,0.5,1,1,1
0.4029,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.40508,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.41295,1,2,0.5,1,2,2
0.37273,1,2,0.5,1,2,2
0.37679,1,2,0.5,0,2,1
0.36083,1,2,0.5,1,1,1
0.38469,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.43055,1,2,0.5,0,1,2
0.40854,1,2,0.5,0,1,2
0.34455,1,3,0.5,1,1,1
0.40803,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.47026,1,3,0.5,0,1,2
0.44227,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.43806,1,3,0.5,0,2,1
0.48802,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
0.38417,1,3,0.5,0,1,2
0.49393,1,3,0.5,0,1,2
0.43601,1,3,0.5,0,1,2
0.34392,1,3,0.5,0,2,1
0.38396,1,3,0.5,1,1,1
0.36403,1,3,0.5,1,2,2
0.46195,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.43788,1,3,0.5,0,1,2
0.42577,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.34594,1,3,0.5,1,1,1
