RT,Crt,trltp,shrink,iscong,trgtside,crtdir
1.3416,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.48761,1,1,0.5,0,2,1
0.4435,1,1,0.5,1,1,1
0.53157,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.45143,1,1,0.5,0,2,1
0.44738,1,1,0.5,0,1,2
0.55333,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.47515,1,1,0.5,0,2,1
0.54183,1,1,0.5,1,1,1
0.42729,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.47721,1,1,0.5,1,1,1
0.47307,1,1,0.5,0,1,2
0.47909,1,1,0.5,0,2,1
0.46506,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.56293,1,1,0.5,1,1,1
0.39492,1,1,0.5,1,2,2
0.56076,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.43869,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.59262,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.57621,1,2,0.5,0,2,1
0.49452,1,2,0.5,0,1,2
0.51063,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.50025,1,2,0.5,1,2,2
0.49444,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.46452,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.58468,1,2,0.5,1,2,2
0.51242,1,2,0.5,1,2,2
0.5643,1,2,0.5,0,2,1
0.50106,1,2,0.5,1,1,1
0.45233,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.53016,1,2,0.5,0,1,2
0.52408,1,2,0.5,0,2,1
0.45201,1,3,0.5,1,1,1
0.396,1,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.5779,1,3,0.5,0,1,2
0.46179,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.48171,1,3,0.5,0,2,1
0.44376,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
0.53713,1,3,0.5,0,2,1
0.44171,1,3,0.5,0,1,2
0.7676,1,3,0.5,0,2,1
0.51538,1,3,0.5,0,2,1
0.44347,1,3,0.5,1,2,2
0.51958,1,3,0.5,1,2,2
0.56954,1,3,0.5,1,1,1
