RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,1,NaN
0.77129,1,2,0.5,1,1,1
0.55795,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.48609,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.49337,1,2,0.5,1,2,2
0.60145,1,2,0.5,1,1,1
0.51577,1,2,0.5,1,1,1
0.61559,1,2,0.5,1,1,1
0.51345,1,2,0.5,0,1,2
0.69145,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.42591,1,2,0.5,0,1,2
0.71571,1,2,0.5,1,2,2
0.60724,1,2,0.5,0,2,1
0.47357,1,2,0.5,1,2,2
0.43933,1,2,0.5,0,2,1
0.65327,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.57529,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.70691,1,3,0.5,0,2,1
0.79321,0,3,0.5,0,2,1
0.53634,1,3,0.5,0,1,2
0.63096,1,3,0.5,0,1,2
0.63099,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.59273,1,3,0.5,0,1,2
0.72239,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.51883,1,3,0.5,1,1,1
0.5446,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.81058,1,3,0.5,0,2,1
0.43873,1,3,0.5,1,2,2
0.79912,1,3,0.5,1,1,1
0.59655,1,3,0.5,1,1,1
1.1489,0,3,0.5,1,1,1
0.95475,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.79503,1,3,0.5,0,2,1
1.2661,0,1,0.5,0,2,1
0.9019,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.64411,1,1,0.5,0,1,2
1.1038,1,1,0.5,1,1,1
0.72394,1,1,0.5,1,2,2
1.0425,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.57972,1,1,0.5,1,1,1
0.8471,1,1,0.5,0,2,1
0.62098,1,1,0.5,1,2,2
1.1577,1,1,0.5,1,2,2
0.73025,1,1,0.5,1,2,2
0.68631,1,1,0.5,0,2,1
0.64411,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.77767,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,2,NaN
1.8977,1,1,0.5,0,2,1
1.0377,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
0.54195,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.51215,1,1,0.5,0,2,1
0.62776,1,1,0.5,1,1,1
0.53233,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.51597,1,1,0.5,0,1,2
0.57559,1,1,0.5,0,1,2
0.54574,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.59578,1,1,0.5,0,1,2
-Inf,-1,1,0.5,1,1,1
0.53152,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.51754,1,1,0.5,1,1,1
0.49803,1,1,0.5,0,1,2
0.51984,1,1,0.5,0,2,1
0.44052,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.54738,1,1,0.5,1,1,1
0.39498,1,1,0.5,1,2,2
1.5449,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,2,NaN
0.38294,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.76894,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.62538,1,2,0.5,0,1,2
0.73514,1,2,0.5,0,2,1
0.58317,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.67618,1,2,0.5,1,2,2
0.73481,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.45735,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,2,NaN
0.79258,1,2,0.5,1,2,2
-Inf,-1,2,0.5,1,1,1
1.1007,1,2,0.5,0,1,2
0.60473,1,2,0.5,1,1,1
0.76814,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.61079,1,2,0.5,0,2,1
0.69292,1,2,0.5,0,1,2
0.82048,1,3,0.5,1,2,2
0.74844,1,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.83476,1,3,0.5,0,1,2
1.1499,0,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.5464,1,3,0.5,0,1,2
0.88443,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
0.57167,1,3,0.5,0,1,2
0.52055,1,3,0.5,0,2,1
0.68833,1,3,0.5,0,2,1
0.90817,1,3,0.5,0,2,1
0.53236,1,3,0.5,1,2,2
0.61555,1,3,0.5,1,1,1
0.5778,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.78575,1,3,0.5,0,2,1
0.76617,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.96793,0,3,0.5,1,2,2
