RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.68567,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.70424,1,1,0.5,0,1,2
0.55647,1,1,0.5,1,1,1
0.62053,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.6915,1,1,0.5,0,2,1
0.59206,1,1,0.5,0,1,2
0.54611,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.64376,1,1,0.5,0,1,2
0.52574,1,1,0.5,1,1,1
0.73153,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.46914,1,1,0.5,1,2,2
0.43386,1,1,0.5,0,2,1
0.91918,1,1,0.5,0,2,1
0.56095,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.56165,1,1,0.5,1,1,1
0.47562,1,1,0.5,1,2,2
0.93751,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.98073,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.57706,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.50476,1,2,0.5,0,2,1
0.60671,1,2,0.5,0,2,1
0.001304,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.0016476,0,2,0.5,1,2,2
0.0013418,0,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.72028,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.71249,1,2,0.5,1,1,1
0.48069,1,2,0.5,1,2,2
0.51663,1,2,0.5,0,2,1
0.57985,1,2,0.5,1,1,1
0.46814,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.58501,1,2,0.5,0,1,2
0.52359,1,2,0.5,0,2,1
0.71536,1,3,0.5,1,2,2
0.4357,0,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.75372,0,3,0.5,0,1,2
0.72572,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.0013418,1,3,0.5,0,1,2
0.64376,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
0.95533,1,3,0.5,0,1,2
0.6143,1,3,0.5,0,2,1
-Inf,-1,3,0.5,0,2,1
1.3949,0,3,0.5,0,2,1
0.52344,1,3,0.5,1,2,2
0.6067,1,3,0.5,1,2,2
0.64077,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.56125,1,3,0.5,0,2,1
0.86058,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.001474,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.76011,1,2,0.5,1,2,2
0.6945,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.4862,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.59001,1,2,0.5,1,1,1
0.36992,1,2,0.5,1,2,2
0.43555,1,2,0.5,1,1,1
0.6079,1,2,0.5,1,1,1
0.45739,1,2,0.5,0,2,1
0.68334,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.5772,1,2,0.5,0,1,2
0.85755,1,2,0.5,1,2,2
0.50143,1,2,0.5,0,1,2
0.52927,0,2,0.5,1,1,1
0.84707,1,2,0.5,0,1,2
0.48581,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.57524,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.56302,1,3,0.5,0,2,1
0.49658,1,3,0.5,0,2,1
0.55298,1,3,0.5,0,2,1
0.44714,1,3,0.5,0,1,2
0.53478,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.44862,1,3,0.5,0,1,2
0.45274,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.47033,1,3,0.5,1,2,2
