RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,1,NaN
0.47978,1,2,0.5,1,1,1
0.51765,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.4536,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
0.47546,1,2,0.5,1,2,2
0.55346,1,2,0.5,1,1,1
0.37941,1,2,0.5,1,2,2
0.48733,1,2,0.5,1,2,2
0.39245,1,2,0.5,0,2,1
0.52358,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.39316,1,2,0.5,0,1,2
0.52905,1,2,0.5,1,2,2
0.57311,1,2,0.5,0,2,1
0.77703,1,2,0.5,1,1,1
0.51905,1,2,0.5,0,1,2
0.44485,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.67069,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.49855,1,3,0.5,0,1,2
0.46405,1,3,0.5,0,1,2
0.75249,1,3,0.5,0,1,2
0.5662,1,3,0.5,0,2,1
0.57442,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.46422,1,3,0.5,0,2,1
0.4923,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.67009,1,3,0.5,1,1,1
0.84811,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.44197,1,3,0.5,0,2,1
0.63792,1,3,0.5,1,2,2
0.59,1,3,0.5,1,2,2
0.53997,1,3,0.5,1,2,2
0.47576,1,3,0.5,1,2,2
0.44933,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.77956,1,3,0.5,0,2,1
0.52951,1,1,0.5,0,1,2
0.5553,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
1.0673,1,1,0.5,0,2,1
0.52725,1,1,0.5,1,2,2
0.49125,1,1,0.5,1,1,1
0.4091,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.59513,1,1,0.5,1,2,2
0.67895,1,1,0.5,0,1,2
0.54088,1,1,0.5,1,1,1
0.60488,1,1,0.5,1,1,1
0.53667,1,1,0.5,1,1,1
0.54667,1,1,0.5,0,1,2
0.52267,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.36854,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.53651,1,1,0.5,0,1,2
0.51654,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
0.48555,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.46338,1,1,0.5,0,2,1
0.50744,1,1,0.5,1,2,2
0.63538,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.56333,1,1,0.5,0,1,2
0.47119,1,1,0.5,0,2,1
0.75225,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.49892,1,1,0.5,0,1,2
0.51692,1,1,0.5,1,1,1
0.56274,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.56482,1,1,0.5,1,1,1
0.46462,1,1,0.5,0,1,2
0.47064,1,1,0.5,0,1,2
0.53654,1,1,0.5,0,2,1
