RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.68687,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.49666,1,1,0.5,0,2,1
0.58827,1,1,0.5,1,1,1
0.50844,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.49228,1,1,0.5,0,2,1
0.49636,1,1,0.5,0,1,2
0.57854,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.53301,1,1,0.5,0,2,1
0.63837,1,1,0.5,1,1,1
0.53222,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.4855,1,1,0.5,1,1,1
0.52175,1,1,0.5,0,1,2
0.59167,1,1,0.5,0,2,1
0.546,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.48335,1,1,0.5,1,1,1
0.60328,1,1,0.5,1,2,2
-Inf,-1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.66355,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
-Inf,-1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.43335,1,2,0.5,0,2,1
0.4635,1,2,0.5,0,1,2
0.46351,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.46894,1,2,0.5,1,2,2
0.51948,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.56947,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.4576,1,2,0.5,1,2,2
0.6174,1,2,0.5,1,2,2
0.5331,1,2,0.5,0,2,1
0.59704,1,2,0.5,1,1,1
0.60458,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.52242,1,2,0.5,0,1,2
0.50875,1,2,0.5,0,2,1
0.53285,1,3,0.5,1,1,1
0.47694,1,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.50645,1,3,0.5,0,1,2
0.4783,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.47454,1,3,0.5,0,2,1
0.50869,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
0.51611,1,3,0.5,0,2,1
0.49013,1,3,0.5,0,1,2
0.47251,1,3,0.5,0,2,1
0.58027,1,3,0.5,0,2,1
0.46866,1,3,0.5,1,2,2
0.62418,1,3,0.5,1,2,2
0.51398,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.52232,1,3,0.5,0,1,2
0.46205,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.54251,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.61599,1,2,0.5,1,2,2
0.46168,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,2,NaN
0.46168,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.61398,1,2,0.5,1,1,1
0.51385,1,2,0.5,1,1,1
0.44409,1,2,0.5,1,2,2
0.538,1,2,0.5,1,2,2
0.55397,1,2,0.5,0,1,2
0.48489,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.47282,1,2,0.5,0,2,1
0.47345,1,2,0.5,1,2,2
0.46171,1,2,0.5,0,2,1
0.53774,1,2,0.5,1,1,1
0.45539,1,2,0.5,0,2,1
0.49346,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.51927,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.39509,1,3,0.5,0,1,2
0.39355,1,3,0.5,0,2,1
0.44965,1,3,0.5,0,1,2
0.43168,1,3,0.5,0,2,1
0.57537,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.53749,1,3,0.5,0,1,2
0.47703,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.45562,1,3,0.5,1,1,1
0.42539,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.3954,1,3,0.5,0,2,1
0.45504,1,3,0.5,1,2,2
0.53542,1,3,0.5,1,2,2
0.46109,1,3,0.5,1,1,1
0.47689,1,3,0.5,1,1,1
