RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,1,NaN
0.81235,1,2,0.5,1,1,1
0.74656,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.72994,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.6103,1,2,0.5,1,2,2
0.73427,1,2,0.5,1,1,1
0.54443,1,2,0.5,1,2,2
0.5881,1,2,0.5,1,1,1
0.8139,1,2,0.5,0,2,1
0.61634,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.67027,1,2,0.5,0,2,1
0.59808,1,2,0.5,1,2,2
0.5697,1,2,0.5,0,2,1
0.57373,1,2,0.5,1,1,1
0.64353,1,2,0.5,0,1,2
0.54614,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.58771,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,-1,3,0.5,0,1,2
0.6134,1,3,0.5,0,1,2
0.55756,1,3,0.5,0,2,1
0.55502,1,3,0.5,0,2,1
0.60324,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.54898,1,3,0.5,0,1,2
0.48076,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.54725,1,3,0.5,1,2,2
0.5813,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.56655,1,3,0.5,0,2,1
0.56285,1,3,0.5,1,1,1
0.57881,1,3,0.5,1,1,1
0.57656,1,3,0.5,1,1,1
0.54484,1,3,0.5,1,2,2
0.50284,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.70405,1,3,0.5,0,2,1
1.1,1,1,0.5,0,1,2
0.6851,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.64028,1,1,0.5,0,1,2
0.65957,1,1,0.5,1,1,1
0.59999,1,1,0.5,1,2,2
0.77354,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.5521,1,1,0.5,1,2,2
0.65915,1,1,0.5,0,2,1
0.49717,1,1,0.5,1,2,2
0.64174,1,1,0.5,1,1,1
0.46089,1,1,0.5,1,2,2
0.60768,1,1,0.5,0,2,1
0.59935,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.60498,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.61291,1,1,0.5,0,1,2
0.54557,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
0.61815,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.66002,1,1,0.5,0,2,1
0.7121,1,1,0.5,1,1,1
0.60751,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.61583,1,1,0.5,0,1,2
0.5875,1,1,0.5,0,1,2
0.73382,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.70393,1,1,0.5,0,1,2
0.64942,1,1,0.5,1,2,2
0.63119,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
1.0255,1,1,0.5,1,2,2
0.57439,1,1,0.5,0,2,1
0.52378,1,1,0.5,0,1,2
0.54887,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.49523,1,1,0.5,1,2,2
0.56724,1,1,0.5,1,1,1
0.52487,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,1,NaN
0.79544,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.59698,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.62107,1,2,0.5,0,2,1
0.55459,1,2,0.5,0,2,1
0.53085,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.53657,1,2,0.5,1,1,1
0.5465,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.70037,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.5974,1,2,0.5,1,2,2
0.52421,1,2,0.5,1,2,2
0.53636,1,2,0.5,0,2,1
0.58419,1,2,0.5,1,1,1
0.52056,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.53404,1,2,0.5,0,1,2
0.46362,1,2,0.5,0,1,2
0.58318,1,3,0.5,1,1,1
0.62412,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.58217,1,3,0.5,0,1,2
0.67349,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.66969,1,3,0.5,0,2,1
0.47185,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
0.58296,1,3,0.5,0,1,2
0.56544,1,3,0.5,0,1,2
0.52369,1,3,0.5,0,1,2
0.5591,1,3,0.5,0,2,1
0.56819,1,3,0.5,1,1,1
0.52352,1,3,0.5,1,2,2
0.55722,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.55731,1,3,0.5,0,1,2
0.56094,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.55286,1,3,0.5,1,1,1
