Crt,RT,ld,dr,islongdelay,ischange
NaN,-Inf,1,2,0,0
NaN,-Inf,1,2,0,0
NaN,-Inf,3,2,1,0
1,1.4923,3,2,1,0
1,0.8703,3,1,1,0
1,0.96426,1,2,0,1
1,1.1542,1,1,1,1
NaN,-Inf,3,2,0,0
1,1.1637,1,1,0,0
0,0.96807,3,2,1,1
1,0.84193,1,1,1,0
NaN,-Inf,1,1,1,0
1,0.78566,3,1,0,0
NaN,-Inf,1,2,0,0
NaN,-Inf,3,2,0,0
1,1.1507,3,2,0,1
1,1.5412,1,1,1,1
1,0.9133,1,1,0,0
1,1.1928,1,1,0,1
1,1.2585,3,2,0,1
NaN,-Inf,3,2,0,0
1,1.373,3,2,0,0
1,1.1509,1,1,1,0
1,1.0656,3,2,1,1
NaN,-Inf,3,1,1,0
NaN,-Inf,1,1,1,0
0,1.7026,3,1,1,1
NaN,-Inf,1,1,0,0
1,0.96773,1,1,0,0
1,1.4888,3,1,1,0
NaN,-Inf,3,2,0,0
1,0.87215,1,1,1,0
1,0.96617,1,1,0,1
NaN,-Inf,1,2,0,0
1,1.0779,3,1,0,1
1,0.96609,3,1,0,0
NaN,-Inf,3,2,0,0
1,1.2836,1,1,1,1
1,1.8714,3,2,1,0
NaN,-Inf,1,2,0,0
NaN,-Inf,3,2,0,0
1,1.2777,3,2,0,0
1,1.1153,1,1,1,1
1,1.1659,1,1,0,1
1,0.85749,1,1,0,0
0,1.1299,3,2,1,1
1,1.0375,3,2,0,1
1,1.6135,1,2,1,0
NaN,-Inf,3,1,0,0
1,1.0547,3,1,0,1
1,1.5605,3,1,0,0
1,1.3668,1,2,0,0
1,1.1721,1,1,1,0
NaN,-Inf,1,1,0,0
1,1.5078,1,1,1,1
1,1.3037,3,1,1,1
1,1.062,3,1,1,0
1,1.5062,1,1,0,1
1,0.86951,1,1,1,1
NaN,-Inf,3,2,0,0
1,1.2494,3,2,1,0
1,0.96133,1,2,0,1
0,0.93601,3,2,0,1
NaN,-Inf,1,1,0,0
1,0.24508,1,2,0,0
1,0.86375,3,2,1,0
1,0.96324,3,2,1,1
1,1.1896,3,2,0,1
NaN,-Inf,1,1,0,0
1,0.86127,3,1,1,1
NaN,-Inf,3,2,1,0
NaN,-Inf,1,1,0,0
1,1.0364,1,2,1,0
1,0.9683,1,2,1,0
NaN,-Inf,3,2,0,0
NaN,-Inf,1,1,1,0
1,1.1248,1,2,1,1
1,0.7644,1,2,0,1
1,0.74052,3,1,0,0
NaN,-Inf,3,2,0,0
1,0.7606,1,1,0,0
1,0.79065,3,1,0,0
NaN,-Inf,1,1,0,0
NaN,-Inf,3,2,0,0
1,0.87162,1,2,0,0
1,1.1202,1,1,0,1
1,1.1163,1,1,1,0
1,1.019,1,2,1,1
NaN,-Inf,1,2,0,0
1,0.8998,3,2,0,0
NaN,-Inf,3,2,0,0
NaN,-Inf,1,2,1,0
1,1.0718,3,1,1,1
NaN,-Inf,3,1,1,0
1,0.89563,3,2,1,0
1,1.1015,3,1,0,1
