RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,1,NaN
0.75184,1,2,0.5,1,1,1
0.47034,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.54985,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.54157,1,2,0.5,1,2,2
0.48953,1,2,0.5,1,1,1
0.37182,1,2,0.5,1,2,2
0.40748,1,2,0.5,1,1,1
0.50543,1,2,0.5,0,2,1
0.48056,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.70577,1,2,0.5,0,2,1
0.61757,1,2,0.5,1,2,2
0.47708,1,2,0.5,0,2,1
0.48932,1,2,0.5,1,1,1
0.49524,1,2,0.5,0,1,2
0.53309,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.62867,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
1.1313,1,3,0.5,0,1,2
0.49645,1,3,0.5,0,1,2
0.73667,1,3,0.5,0,2,1
0.56641,1,3,0.5,0,2,1
0.50293,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.51277,1,3,0.5,0,1,2
0.59631,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.46236,1,3,0.5,1,2,2
0.52082,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.43445,1,3,0.5,0,2,1
0.49475,1,3,0.5,1,1,1
0.55016,1,3,0.5,1,1,1
0.45211,1,3,0.5,1,1,1
0.42736,1,3,0.5,1,2,2
0.43928,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.53987,1,3,0.5,0,2,1
0.56978,1,1,0.5,0,1,2
0.48338,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.44717,1,1,0.5,0,1,2
0.45548,1,1,0.5,1,1,1
0.4594,1,1,0.5,1,2,2
0.37708,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.42579,1,1,0.5,1,2,2
0.46354,1,1,0.5,0,2,1
0.4209,1,1,0.5,1,2,2
0.54935,1,1,0.5,1,1,1
0.8734,1,1,0.5,1,2,2
0.50703,1,1,0.5,0,2,1
0.45119,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.38486,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.55294,1,1,0.5,0,1,2
0.58039,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
0.47,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.4886,1,1,0.5,0,2,1
0.62785,1,1,0.5,1,1,1
0.45182,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.52309,1,1,0.5,0,1,2
0.48255,1,1,0.5,0,1,2
1.1775,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.43554,1,1,0.5,0,1,2
0.48574,1,1,0.5,1,2,2
0.44396,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.42149,1,1,0.5,1,2,2
0.45752,1,1,0.5,0,2,1
0.53586,1,1,0.5,0,1,2
0.40913,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.41127,1,1,0.5,1,2,2
0.38734,1,1,0.5,1,1,1
0.44072,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,1,NaN
0.47928,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
1.2571,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.51266,1,2,0.5,0,2,1
0.40683,1,2,0.5,0,2,1
0.59829,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.78625,0,2,0.5,1,1,1
0.99904,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.38471,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
1.9521,0,2,0.5,1,2,2
0.7048,1,2,0.5,1,2,2
1.1562,0,2,0.5,0,2,1
1.6927,0,2,0.5,1,1,1
1.2679,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.69038,1,2,0.5,0,1,2
0.51586,1,2,0.5,0,1,2
1.2763,0,3,0.5,1,1,1
0.8514,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
1.0901,1,3,0.5,0,1,2
1.8699,0,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.52962,1,3,0.5,0,2,1
0.61973,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
0.57116,1,3,0.5,0,1,2
0.43337,1,3,0.5,0,1,2
0.43929,1,3,0.5,0,1,2
0.45937,1,3,0.5,0,2,1
1.9395,1,3,0.5,1,1,1
1.1031,1,3,0.5,1,2,2
0.98502,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,-1,3,0.5,0,1,2
0.58096,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,-1,3,0.5,1,1,1
