Crt,RT,ld,dr,islongdelay,ischange
NaN,-Inf,3,2,0,0
1,0.84238,3,2,0,1
1,0.64408,3,1,0,0
1,0.68217,1,1,0,0
1,0.74423,1,2,1,0
NaN,-Inf,1,2,0,0
1,0.75993,1,2,1,1
0,0.82767,3,2,1,1
1,0.98592,3,1,1,0
1,0.77374,1,1,0,1
1,0.71402,1,1,1,1
NaN,-Inf,3,1,0,0
1,0.82904,3,1,1,0
1,0.81325,1,1,0,1
1,1.0192,3,1,0,1
NaN,-Inf,1,2,0,0
1,1.1288,1,1,0,0
1,0.7629,3,2,1,0
0,0.79889,3,2,1,1
0,0.85719,3,1,0,1
NaN,-Inf,1,1,0,0
1,0.96108,3,2,1,1
NaN,-Inf,3,1,1,0
NaN,-Inf,1,1,0,0
1,0.60896,1,1,1,0
1,0.5406,1,2,1,0
NaN,-Inf,3,1,0,0
NaN,-Inf,1,2,1,0
1,0.67253,1,1,1,1
1,0.77615,1,2,0,1
1,0.58534,3,2,0,0
NaN,-Inf,3,2,0,0
1,0.65238,1,2,0,0
1,0.74013,3,2,0,0
NaN,-Inf,1,1,0,0
NaN,-Inf,3,1,0,0
1,0.62014,1,1,0,0
0,1.1563,1,2,0,1
1,0.6479,1,1,1,0
0,1.063,1,2,1,1
NaN,-Inf,1,2,0,0
1,1.6315,3,2,0,0
NaN,-Inf,3,2,0,0
NaN,-Inf,1,1,1,0
1,1.3955,3,1,1,1
NaN,-Inf,3,2,1,0
1,1.4509,3,1,1,0
1,1.0408,3,2,0,1
NaN,-Inf,1,2,0,0
NaN,-Inf,1,2,0,0
NaN,-Inf,3,2,1,0
1,0.66408,3,2,1,0
1,0.65827,3,2,1,0
1,1.1998,1,2,0,1
1,0.63853,1,2,1,1
NaN,-Inf,3,1,0,0
1,0.72234,1,1,0,0
1,0.8997,3,1,1,1
1,0.62198,1,1,1,0
NaN,-Inf,1,2,1,0
1,1.3098,3,2,0,0
NaN,-Inf,1,2,0,0
NaN,-Inf,3,1,0,0
1,0.84186,3,2,0,1
1,0.84251,1,2,1,1
1,0.86962,1,1,0,0
0,0.80523,1,2,0,1
1,0.95923,3,2,0,1
NaN,-Inf,3,2,0,0
1,0.89156,3,2,0,0
1,1.2908,1,1,1,0
1,1.115,3,2,1,1
NaN,-Inf,3,1,1,0
NaN,-Inf,1,1,1,0
1,0.87429,3,1,1,1
NaN,-Inf,1,1,0,0
1,0.69251,1,1,0,0
1,1.9568,3,1,1,0
NaN,-Inf,3,1,0,0
1,0.90073,1,1,1,0
1,0.65066,1,1,0,1
NaN,-Inf,1,1,0,0
0,0.77788,3,2,0,1
1,0.64979,3,1,0,0
NaN,-Inf,3,1,0,0
0,0.74346,1,2,1,1
1,1.0199,3,1,1,0
NaN,-Inf,1,1,0,0
NaN,-Inf,3,2,0,0
1,0.68221,3,2,0,0
1,0.83207,1,1,1,1
1,0.83405,1,2,0,1
1,1.0058,1,2,0,0
1,1.0633,3,2,1,1
1,0.70615,3,1,0,1
1,0.73722,1,1,1,0
