RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.52635,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.46379,1,1,0.5,0,1,2
0.41983,1,1,0.5,1,1,1
0.41694,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.41928,1,1,0.5,0,2,1
0.43995,1,1,0.5,0,2,1
0.44188,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.71533,0,1,0.5,0,1,2
0.75778,1,1,0.5,1,1,1
0.45907,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.67733,1,1,0.5,1,2,2
0.47309,1,1,0.5,0,2,1
0.49292,1,1,0.5,0,2,1
0.54426,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.85875,1,1,0.5,1,2,2
0.47526,1,1,0.5,1,1,1
0.60908,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.49515,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.52847,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
0.50464,1,2,0.5,0,2,1
0.51826,0,2,0.5,0,1,2
0.51083,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,2,NaN
0.49949,1,2,0.5,1,2,2
0.64657,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.52023,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,2,NaN
0.56939,1,2,0.5,1,1,1
0.52033,1,2,0.5,1,1,1
0.7399,1,2,0.5,0,1,2
0.53244,1,2,0.5,1,2,2
0.6519,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.53823,1,2,0.5,0,1,2
0.80339,0,2,0.5,0,2,1
0.75561,1,3,0.5,1,1,1
0.59571,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.6336,1,3,0.5,0,2,1
0.55777,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.67343,1,3,0.5,0,2,1
0.65119,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
0.61225,1,3,0.5,0,1,2
0.60135,1,3,0.5,0,1,2
0.61527,1,3,0.5,0,1,2
0.46597,1,3,0.5,0,2,1
0.4911,1,3,0.5,1,1,1
0.5752,1,3,0.5,1,2,2
0.62477,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.65634,0,3,0.5,0,1,2
0.50059,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.54885,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.6325,1,2,0.5,1,1,1
0.47848,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.65472,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.90216,1,2,0.5,1,2,2
0.6101,1,2,0.5,1,2,2
0.41176,1,2,0.5,1,1,1
0.70427,1,2,0.5,1,1,1
0.61801,1,2,0.5,0,1,2
0.67601,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.47407,1,2,0.5,0,2,1
0.56971,1,2,0.5,1,2,2
0.5018,1,2,0.5,0,1,2
0.45795,1,2,0.5,1,1,1
0.48803,1,2,0.5,0,2,1
0.42984,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.64886,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
