RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,2,NaN
0.63249,1,2,0.5,1,1,1
0.52627,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.4455,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.48786,1,2,0.5,1,2,2
0.69784,1,2,0.5,1,2,2
0.59542,1,2,0.5,1,2,2
0.52051,1,2,0.5,1,2,2
0.63384,1,2,0.5,0,2,1
0.59775,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.48936,1,2,0.5,0,1,2
0.56908,1,2,0.5,1,1,1
0.48573,1,2,0.5,0,1,2
0.67306,1,2,0.5,1,1,1
0.49539,1,2,0.5,0,1,2
0.54977,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.63904,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.49905,1,3,0.5,0,2,1
0.65716,1,3,0.5,0,2,1
0.44865,1,3,0.5,0,2,1
0.53526,1,3,0.5,0,1,2
0.51892,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.47233,1,3,0.5,0,2,1
0.62908,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.41405,1,3,0.5,1,1,1
0.48868,1,3,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.54687,1,3,0.5,0,1,2
0.42258,1,3,0.5,1,1,1
0.51048,1,3,0.5,1,2,2
0.42859,1,3,0.5,1,1,1
0.44379,1,3,0.5,1,2,2
0.5063,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.74777,1,3,0.5,0,1,2
0.75377,1,1,0.5,0,2,1
0.58767,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.70775,1,1,0.5,0,1,2
0.77383,1,1,0.5,1,1,1
0.77158,1,1,0.5,1,1,1
0.60974,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.53114,1,1,0.5,1,2,2
0.48702,1,1,0.5,0,2,1
0.46153,1,1,0.5,1,1,1
0.40577,1,1,0.5,1,2,2
0.50547,1,1,0.5,1,2,2
0.515,1,1,0.5,0,1,2
0.48272,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.46513,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.67276,1,1,0.5,0,1,2
0.70871,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
0.57368,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.50366,1,1,0.5,0,1,2
0.42786,1,1,0.5,1,1,1
0.5877,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.54011,1,1,0.5,0,1,2
0.5574,1,1,0.5,0,1,2
0.48181,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.53318,1,1,0.5,0,2,1
0.49367,1,1,0.5,1,1,1
0.54795,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.53312,1,1,0.5,1,2,2
0.56166,1,1,0.5,0,2,1
0.52712,1,1,0.5,0,1,2
0.46507,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.48339,1,1,0.5,1,1,1
0.50755,1,1,0.5,1,2,2
0.95287,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
