RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.7017,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.54432,1,1,0.5,0,2,1
0.732,1,1,0.5,1,1,1
0.51565,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.51593,1,1,0.5,0,2,1
0.62403,1,1,0.5,0,1,2
0.53844,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.54182,1,1,0.5,0,2,1
0.69347,1,1,0.5,1,1,1
0.46761,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.55679,1,1,0.5,1,1,1
0.4573,1,1,0.5,0,1,2
0.47904,1,1,0.5,0,2,1
0.47303,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.61822,1,1,0.5,1,1,1
0.77892,1,1,0.5,1,2,2
0.58474,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.67061,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.577,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.58436,1,2,0.5,0,2,1
0.49439,1,2,0.5,0,1,2
0.43028,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.45218,1,2,0.5,1,2,2
0.54958,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.55182,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.44789,1,2,0.5,1,2,2
0.53632,1,2,0.5,1,2,2
0.50823,1,2,0.5,0,2,1
0.49428,1,2,0.5,1,1,1
0.77193,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.57741,1,2,0.5,0,1,2
0.5322,1,2,0.5,0,2,1
0.49891,1,3,0.5,1,1,1
0.43583,1,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
1.1536,1,3,0.5,0,1,2
0.60519,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,-1,3,0.5,0,2,1
0.58754,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
0.53143,1,3,0.5,0,2,1
0.48931,1,3,0.5,0,1,2
0.51922,1,3,0.5,0,2,1
0.42725,0,3,0.5,0,2,1
1.3706,0,3,0.5,1,2,2
0.61506,1,3,0.5,1,2,2
0.56017,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.60042,1,3,0.5,0,1,2
0.5406,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.94068,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.48047,1,2,0.5,1,2,2
0.52642,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,2,NaN
0.4461,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.52604,1,2,0.5,1,1,1
0.61786,1,2,0.5,1,1,1
0.50724,1,2,0.5,1,2,2
0.58375,1,2,0.5,1,2,2
0.54575,1,2,0.5,0,1,2
0.87499,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.56101,1,2,0.5,0,2,1
0.49772,1,2,0.5,1,2,2
0.65343,1,2,0.5,0,2,1
0.52133,1,2,0.5,1,1,1
0.65512,1,2,0.5,0,2,1
0.42157,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.49546,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.65063,1,3,0.5,0,1,2
0.50484,1,3,0.5,0,2,1
0.49648,1,3,0.5,0,1,2
0.45441,1,3,0.5,0,2,1
0.52642,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.49685,1,3,0.5,0,1,2
0.53287,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.47007,1,3,0.5,1,1,1
0.37661,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.57017,1,3,0.5,0,2,1
0.35018,1,3,0.5,1,2,2
0.51115,1,3,0.5,1,2,2
0.62035,1,3,0.5,1,1,1
0.68417,1,3,0.5,1,1,1
0.71373,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.48353,1,3,0.5,0,2,1
0.49761,1,1,0.5,0,2,1
0.48362,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.53195,1,1,0.5,0,1,2
0.45538,1,1,0.5,1,1,1
0.4359,1,1,0.5,1,2,2
0.5373,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,-1,1,0.5,1,1,1
0.51954,1,1,0.5,0,1,2
0.45359,1,1,0.5,1,1,1
0.59732,1,1,0.5,1,1,1
0.47254,1,1,0.5,1,1,1
0.48317,1,1,0.5,0,2,1
0.45903,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.49684,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,1,0.5,0,2,NaN
-Inf,-1,1,0.5,0,1,2
0.58912,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
