Crt,RT,ld,dr,islongdelay,ischange
NaN,-Inf,1,2,0,0
NaN,-Inf,1,2,0,0
NaN,-Inf,3,1,1,0
1,0.9838,3,2,1,0
1,0.75388,3,2,1,0
1,0.98379,1,2,0,1
-1,-Inf,1,1,1,1
NaN,-Inf,3,2,0,0
1,0.95139,1,1,0,0
1,1.3074,3,2,1,1
1,1.0621,1,1,1,0
NaN,-Inf,1,2,1,0
1,1.1094,3,2,0,0
NaN,-Inf,1,1,0,0
NaN,-Inf,3,2,0,0
1,1.4654,3,2,0,1
1,0.72928,1,1,1,1
1,0.85329,1,1,0,0
1,0.957,1,2,0,1
0,0.97503,3,1,0,1
NaN,-Inf,3,1,0,0
0,1.1129,3,2,0,0
1,0.58702,1,1,1,0
0,0.91479,3,2,1,1
NaN,-Inf,3,2,1,0
NaN,-Inf,1,1,1,0
0,0.67477,3,2,1,1
NaN,-Inf,1,1,0,0
1,0.83607,1,2,0,0
1,0.92459,3,1,1,0
NaN,-Inf,3,1,0,0
1,0.63711,1,2,1,0
1,0.94647,1,2,0,1
NaN,-Inf,1,2,0,0
0,0.78614,3,2,0,1
1,0.68245,3,1,0,0
NaN,-Inf,3,1,0,0
1,0.8962,1,2,1,1
1,0.76431,3,1,1,0
NaN,-Inf,1,1,0,0
NaN,-Inf,3,2,0,0
1,1.7781,3,2,0,0
-1,-Inf,1,1,1,1
1,1.394,1,1,0,1
1,0.8779,1,1,0,0
1,0.86328,3,1,1,1
1,0.7698,3,1,0,1
1,0.67384,1,1,1,0
NaN,-Inf,3,2,0,0
0,0.70598,3,1,0,1
1,0.65191,3,2,0,0
1,0.62579,1,1,0,0
1,0.88776,1,1,1,0
NaN,-Inf,1,2,0,0
1,0.77576,1,2,1,1
0,0.7716,3,1,1,1
1,0.8577,3,2,1,0
1,0.98162,1,2,0,1
1,1.0576,1,1,1,1
NaN,-Inf,3,2,0,0
1,0.75731,3,1,1,0
1,0.78157,1,1,0,1
0,0.69117,3,2,0,1
NaN,-Inf,1,1,0,0
0,0.00063903,1,1,0,0
1,0.77908,3,1,1,0
1,1.319,3,1,1,1
1,1.0091,3,2,0,1
NaN,-Inf,1,1,0,0
1,1.0248,3,2,1,1
NaN,-Inf,3,2,1,0
NaN,-Inf,1,1,0,0
1,1.2728,1,1,1,0
1,1.8127,1,1,1,0
NaN,-Inf,3,2,0,0
NaN,-Inf,1,2,1,0
1,1.3126,1,2,1,1
1,1.3125,1,1,0,1
1,0.91257,3,1,0,0
NaN,-Inf,3,2,0,0
1,1.1645,1,2,0,0
1,0.90631,3,2,0,0
NaN,-Inf,1,1,0,0
NaN,-Inf,3,2,0,0
1,0.80444,1,1,0,0
1,0.66035,1,2,0,1
1,0.83218,1,2,1,0
1,0.75212,1,2,1,1
NaN,-Inf,1,1,0,0
1,0.95363,3,2,0,0
NaN,-Inf,3,2,0,0
NaN,-Inf,1,1,1,0
1,1.5238,3,1,1,1
NaN,-Inf,3,1,1,0
1,0.81165,3,2,1,0
0,1.0894,3,1,0,1
