RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,1,NaN
0.56002,1,2,0.5,1,1,1
0.51812,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.51791,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.70171,1,2,0.5,1,2,2
0.53806,1,2,0.5,1,1,1
0.47595,1,2,0.5,1,2,2
0.48829,1,2,0.5,1,1,1
0.62234,1,2,0.5,0,2,1
0.74019,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.6579,1,2,0.5,0,2,1
0.64227,1,2,0.5,1,2,2
0.56606,1,2,0.5,0,2,1
0.6177,1,2,0.5,1,1,1
0.51946,1,2,0.5,0,1,2
0.81354,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.59989,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.49338,1,3,0.5,0,1,2
0.50768,1,3,0.5,0,1,2
0.40967,1,3,0.5,0,2,1
0.49534,1,3,0.5,0,2,1
0.47342,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.45752,1,3,0.5,0,1,2
0.54928,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.60942,1,3,0.5,1,2,2
0.55279,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.49088,1,3,0.5,0,2,1
0.54347,1,3,0.5,1,1,1
0.455,1,3,0.5,1,1,1
0.60503,1,3,0.5,1,1,1
0.42093,1,3,0.5,1,2,2
0.50649,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.64743,1,3,0.5,0,2,1
0.63485,1,1,0.5,0,1,2
0.42055,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.45129,1,1,0.5,0,1,2
0.46423,1,1,0.5,1,1,1
0.44325,1,1,0.5,1,2,2
0.46644,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.45212,1,1,0.5,1,2,2
0.42476,1,1,0.5,0,2,1
0.49389,1,1,0.5,1,2,2
0.45422,1,1,0.5,1,1,1
0.41016,1,1,0.5,1,2,2
0.38833,1,1,0.5,0,2,1
0.44432,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.49788,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.44203,1,1,0.5,0,1,2
0.54076,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
0.87302,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.45182,1,1,0.5,0,2,1
0.53557,1,1,0.5,1,1,1
0.4639,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.40788,1,1,0.5,0,1,2
0.53968,1,1,0.5,0,1,2
0.42967,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.464,1,1,0.5,0,1,2
0.52159,1,1,0.5,1,2,2
0.40804,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
1.2255,1,1,0.5,1,2,2
